t	p
2262.28	6.0771e-09
2264.27	6.0891e-09
2266.3	6.0974e-09
2268.3	6.0417e-09
2270.3	6.059e-09
2272.3	6.0929e-09
2274.31	6.039e-09
2276.33	6.043e-09
2278.33	6.0573e-09
2280.33	6.0495e-09
2282.34	5.9571e-09
2284.36	6.0622e-09
2286.38	6.0009e-09
2288.39	5.9713e-09
2290.42	5.9934e-09
2292.44	5.9485e-09
2294.44	5.93e-09
2296.45	5.988e-09
2298.47	5.8995e-09
2300.49	5.96e-09
2302.49	5.9301e-09
2304.49	5.9037e-09
2306.47	5.8895e-09
2308.49	5.8691e-09
2310.49	5.8758e-09
2312.49	5.8158e-09
2314.47	5.8465e-09
2316.49	5.8239e-09
2318.52	5.7977e-09
2320.52	5.7396e-09
2322.52	5.8271e-09
2324.52	5.8376e-09
2326.55	5.7801e-09
2328.55	5.7611e-09
2330.56	5.7657e-09
2332.58	5.8151e-09
2334.59	5.7623e-09
2336.59	5.7168e-09
2338.59	5.7237e-09
2340.61	5.74e-09
2342.62	5.7163e-09
2344.62	5.7532e-09
2346.62	5.6584e-09
2348.66	5.6887e-09
2350.66	5.6988e-09
2352.67	5.6982e-09
2354.7	5.6998e-09
2356.72	5.6528e-09
2358.75	5.6758e-09
2360.77	5.67e-09
2362.78	5.6728e-09
2364.78	5.6042e-09
2366.78	5.6161e-09
2368.78	5.6208e-09
2370.78	5.5807e-09
2372.78	5.5769e-09
2374.78	5.5974e-09
2376.78	5.5942e-09
2378.78	5.6033e-09
2380.78	5.4808e-09
2382.78	5.5428e-09
2384.78	5.5252e-09
2386.77	5.5244e-09
2388.78	5.5317e-09
2390.8	5.5133e-09
2392.81	5.508e-09
2394.84	5.4728e-09
2396.86	5.4628e-09
2398.86	5.4953e-09
2400.86	5.4833e-09
2402.86	5.4293e-09
2404.86	5.3946e-09
2406.86	5.4123e-09
2408.86	5.4506e-09
2410.88	5.3942e-09
2412.89	5.3919e-09
2414.89	5.3708e-09
2416.89	5.3934e-09
2418.92	5.3673e-09
2420.94	5.3913e-09
2422.97	5.3135e-09
2425	5.3349e-09
2427	5.3707e-09
2429	5.2638e-09
2431.03	5.3339e-09
2433.03	5.3047e-09
2435.05	5.2644e-09
2437.06	5.3097e-09
2439.08	5.3013e-09
2441.08	5.2789e-09
2443.08	5.198e-09
2445.08	5.2806e-09
2447.06	5.203e-09
2449.08	5.2619e-09
2451.09	5.2215e-09
2453.11	5.2402e-09
2455.11	5.2062e-09
2457.12	5.1981e-09
2459.14	5.186e-09
2461.16	5.1642e-09
2463.16	5.1616e-09
2465.19	5.1361e-09
2467.19	5.1146e-09
2469.19	5.1938e-09
2471.19	5.1581e-09
2473.22	5.1154e-09
2475.22	5.0665e-09
2477.22	5.1463e-09
2479.24	5.1394e-09
2481.24	5.1093e-09
2483.24	5.046e-09
2485.25	5.0578e-09
2487.25	5.0989e-09
2489.28	5.0277e-09
2491.28	5.0025e-09
2493.3	5.0146e-09
2495.3	4.9766e-09
2497.33	5.0626e-09
2499.33	5.0055e-09
2501.33	5.0082e-09
2503.33	4.9652e-09
2505.33	4.9915e-09
2507.36	4.9679e-09
2509.38	4.9726e-09
2511.38	4.9723e-09
2513.38	4.9182e-09
2515.38	4.9627e-09
2517.39	4.906e-09
2519.41	4.9466e-09
2521.41	4.9499e-09
2523.41	4.977e-09
2525.41	4.9206e-09
2527.41	4.8617e-09
2529.41	4.8758e-09
2531.39	4.8638e-09
2533.44	4.8137e-09
2535.44	4.8882e-09
2537.45	4.8674e-09
2539.45	4.9147e-09
2541.44	4.7868e-09
2543.47	4.8955e-09
2545.49	4.8996e-09
2547.49	4.8707e-09
2549.49	4.7904e-09
2551.49	4.7898e-09
2553.49	4.7491e-09
2555.49	4.8012e-09
2557.49	4.8152e-09
2559.49	4.7856e-09
2561.49	4.7275e-09
2563.49	4.7278e-09
2565.47	4.6979e-09
2567.52	4.7405e-09
2569.52	4.6561e-09
2571.53	4.6863e-09
2573.55	4.7229e-09
2575.56	4.6623e-09
2577.56	4.6396e-09
2579.56	4.6402e-09
2581.56	4.6902e-09
2583.56	4.6482e-09
2585.56	4.6552e-09
2587.56	4.6693e-09
2589.56	4.6304e-09
2591.56	4.6154e-09
2593.56	4.6389e-09
2595.58	4.6168e-09
2597.59	4.6151e-09
2599.59	4.6239e-09
2601.59	4.6062e-09
2603.61	4.5726e-09
2605.61	4.5593e-09
2607.64	4.5345e-09
2609.64	4.5834e-09
2611.64	4.5777e-09
2613.62	4.5422e-09
2615.67	4.5112e-09
2617.67	4.5254e-09
2619.67	4.4982e-09
2621.67	4.4719e-09
2623.69	4.4746e-09
2625.72	4.4994e-09
2627.72	4.5636e-09
2629.74	4.5035e-09
2631.77	4.426e-09
2633.77	4.48e-09
2635.78	4.4872e-09
2637.78	4.4723e-09
2639.81	4.451e-09
2641.81	4.3984e-09
2643.81	4.4662e-09
2645.83	4.4133e-09
2647.83	4.4479e-09
2649.83	4.3979e-09
2651.83	4.3798e-09
2653.83	4.4117e-09
2655.83	4.4073e-09
2657.84	4.3968e-09
2659.88	4.3172e-09
2661.89	4.434e-09
2663.91	4.3305e-09
2665.91	4.3598e-09
2667.92	4.3328e-09
2669.94	4.3451e-09
2671.94	4.3616e-09
2673.94	4.3385e-09
2675.94	4.2896e-09
2677.94	4.3214e-09
2679.94	4.2737e-09
2681.94	4.2966e-09
2683.92	4.2507e-09
2685.95	4.2427e-09
2687.97	4.2081e-09
2689.99	4.2986e-09
2691.99	4.2294e-09
2694.02	4.275e-09
2696.02	4.2472e-09
2698.02	4.2138e-09
2700.02	4.2029e-09
2702.02	4.221e-09
2704.02	4.1947e-09
2706.02	4.1835e-09
2708.02	4.1619e-09
2710.02	4.1851e-09
2712.02	4.1506e-09
2714.02	4.1928e-09
2716.02	4.1246e-09
2718.02	4.1336e-09
2720.02	4.1848e-09
2722.05	4.1637e-09
2724.06	4.1505e-09
2726.08	4.0942e-09
2728.08	4.1306e-09
2730.11	4.0616e-09
2732.12	4.0826e-09
2734.16	4.0747e-09
2736.16	4.0601e-09
2738.16	4.0744e-09
2740.17	4.073e-09
2742.19	4.1062e-09
2744.2	4.0678e-09
2746.2	4.0611e-09
2748.24	4.0069e-09
2750.24	4.015e-09
2752.24	4.0277e-09
2754.24	3.9905e-09
2756.24	3.9908e-09
2758.24	4.0748e-09
2760.2	4.0136e-09
2762.25	3.8917e-09
2764.27	4.0178e-09
2766.3	3.9621e-09
2768.31	3.9722e-09
2770.31	4.0129e-09
2772.31	3.9818e-09
2774.28	3.9859e-09
2776.31	3.9783e-09
2778.31	3.9689e-09
2780.31	3.9433e-09
2782.31	3.9157e-09
2784.31	3.937e-09
2786.31	3.9049e-09
2788.31	3.9081e-09
2790.31	3.9257e-09
2792.28	3.9047e-09
2794.3	3.8916e-09
2796.31	3.8741e-09
2798.33	3.8372e-09
2800.34	3.8771e-09
2802.38	3.9008e-09
2804.38	3.8848e-09
2806.39	3.8439e-09
2808.39	3.7942e-09
2810.39	3.8546e-09
2812.39	3.7961e-09
2814.39	3.7854e-09
2816.39	3.8106e-09
2818.39	3.79e-09
2820.39	3.81e-09
2822.42	3.8374e-09
2824.42	3.7821e-09
2826.44	3.7925e-09
2828.45	3.7699e-09
2830.47	3.7742e-09
2832.47	3.7497e-09
2834.47	3.8029e-09
2836.47	3.767e-09
2838.47	3.7165e-09
2840.45	3.7067e-09
2842.47	3.7817e-09
2844.47	3.7296e-09
2846.5	3.7112e-09
2848.5	3.7001e-09
2850.5	3.7092e-09
2852.53	3.6804e-09
2854.53	3.6845e-09
2856.55	3.6898e-09
2858.56	3.6703e-09
2860.58	3.6803e-09
2862.58	3.6442e-09
2864.58	3.6471e-09
2866.58	3.6214e-09
2868.58	3.6649e-09
2870.58	3.6647e-09
2872.61	3.6329e-09
2874.61	3.6286e-09
2876.62	3.603e-09
2878.64	3.6096e-09
2880.66	3.6242e-09
2882.66	3.6194e-09
2884.66	3.6311e-09
2886.66	3.5575e-09
2888.64	3.578e-09
2890.66	3.5991e-09
2892.66	3.6076e-09
2894.66	3.5599e-09
2896.62	3.5861e-09
2898.64	3.5327e-09
2900.66	3.553e-09
2902.66	3.5364e-09
2904.66	3.5249e-09
2906.66	3.5282e-09
2908.66	3.5335e-09
2910.64	3.5616e-09
2912.66	3.4987e-09
2914.69	3.4757e-09
2916.69	3.5219e-09
2918.69	3.5144e-09
2920.7	3.5297e-09
2922.72	3.5176e-09
2924.74	3.4896e-09
2926.74	3.4626e-09
2928.77	3.4715e-09
2930.77	3.4624e-09
2932.74	3.4164e-09
2934.77	3.4396e-09
2936.8	3.4437e-09
2938.8	3.4369e-09
2940.8	3.3995e-09
2942.81	3.4306e-09
2944.81	3.4085e-09
2946.81	3.4075e-09
2948.83	3.4124e-09
2950.84	3.3563e-09
2952.88	3.4235e-09
2954.91	3.3739e-09
2956.94	3.3767e-09
2958.95	3.3606e-09
2960.99	3.4009e-09
2963.02	3.3579e-09
2965.03	3.3592e-09
2967.03	3.326e-09
2969.03	3.3786e-09
2971.03	3.3409e-09
2973.03	3.3113e-09
2975.03	3.3303e-09
2977.03	3.3319e-09
2979.05	3.3637e-09
2981.06	3.3057e-09
2983.06	3.3457e-09
2985.08	3.3636e-09
2987.09	3.3032e-09
2989.09	3.2502e-09
2991.12	3.2806e-09
2993.11	3.2623e-09
2995.14	3.2782e-09
2997.14	3.3301e-09
2999.14	3.2624e-09
3001.14	3.2553e-09
3003.14	3.2494e-09
3005.14	3.2346e-09
3007.16	3.2405e-09
3009.17	3.2486e-09
3011.17	3.2573e-09
3013.2	3.2183e-09
3015.22	3.2031e-09
3017.2	3.2599e-09
3019.22	3.196e-09
3021.25	3.2088e-09
3023.25	3.243e-09
3025.28	3.1751e-09
3027.31	3.2187e-09
3029.33	3.1896e-09
3031.33	3.1831e-09
3033.36	3.1768e-09
3035.36	3.1531e-09
3037.38	3.148e-09
3039.39	3.1528e-09
3041.39	3.1354e-09
3043.39	3.1169e-09
3045.41	3.1597e-09
3047.44	3.1364e-09
3049.44	3.1589e-09
3051.42	3.1234e-09
3053.44	3.1397e-09
3055.44	3.0967e-09
3057.44	3.103e-09
3059.44	3.1091e-09
3061.44	3.0721e-09
3063.44	3.0807e-09
3065.44	3.0962e-09
3067.44	3.0833e-09
3069.44	3.0981e-09
3071.44	3.0791e-09
3073.44	3.0472e-09
3075.44	3.0565e-09
3077.44	3.0317e-09
3079.44	3.055e-09
3081.44	3.0639e-09
3083.45	3.0595e-09
3085.47	3.0372e-09
3087.5	3.0342e-09
3089.52	3.0239e-09
3091.55	3.0605e-09
3093.53	3.0595e-09
3095.55	3.0297e-09
3097.55	3.0063e-09
3099.56	3.0288e-09
3101.58	3.0071e-09
3103.58	3.0162e-09
3105.61	3.0071e-09
3107.61	2.9909e-09
3109.62	2.9907e-09
3111.61	3.0055e-09
3113.62	2.9673e-09
3115.62	2.9482e-09
3117.62	2.9819e-09
3119.62	2.9593e-09
3121.62	2.9425e-09
3123.62	2.9519e-09
3125.64	2.9625e-09
3127.66	2.9491e-09
3129.67	2.9524e-09
3131.7	2.9444e-09
3133.72	2.9105e-09
3135.7	2.898e-09
3137.74	2.9444e-09
3139.74	2.9185e-09
3141.75	2.88e-09
3143.77	2.9007e-09
3145.77	2.8988e-09
3147.78	2.8991e-09
3149.8	2.929e-09
3151.81	2.8532e-09
3153.81	2.878e-09
3155.84	2.8786e-09
3157.83	2.8417e-09
3159.84	2.8344e-09
3161.86	2.8533e-09
3163.88	2.8277e-09
3165.89	2.857e-09
3167.91	2.8458e-09
3169.91	2.8084e-09
3171.94	2.8176e-09
3173.94	2.8265e-09
3175.95	2.8554e-09
3177.95	2.8064e-09
3179.95	2.8769e-09
3181.95	2.7952e-09
3183.95	2.8243e-09
3185.95	2.7743e-09
3187.99	2.8353e-09
3189.99	2.7872e-09
3191.99	2.81e-09
3194	2.7893e-09
3196	2.7881e-09
3198	2.792e-09
3200	2.7742e-09
3202	2.7673e-09
3204	2.731e-09
3206	2.7607e-09
3208.02	2.762e-09
3210.03	2.7465e-09
3212	2.7085e-09
3214.03	2.7094e-09
3216.03	2.7339e-09
3218.03	2.7299e-09
3220.03	2.7313e-09
3222.06	2.7184e-09
3224.09	2.7433e-09
3226.09	2.7087e-09
3228.11	2.7101e-09
3230.11	2.6622e-09
3232.11	2.7031e-09
3234.11	2.6849e-09
3236.14	2.6987e-09
3238.12	2.6955e-09
3240.14	2.6826e-09
3242.16	2.6911e-09
3244.17	2.6974e-09
3246.19	2.6625e-09
3248.19	2.6342e-09
3250.2	2.6416e-09
3252.24	2.6174e-09
3254.25	2.6266e-09
3256.25	2.673e-09
3258.27	2.6494e-09
3260.3	2.6294e-09
3262.31	2.6482e-09
3264.33	2.6246e-09
3266.31	2.6354e-09
3268.33	2.6312e-09
3270.33	2.6184e-09
3272.33	2.6017e-09
3274.33	2.5908e-09
3276.34	2.6128e-09
3278.36	2.6054e-09
3280.39	2.6408e-09
3282.41	2.5812e-09
3284.41	2.5737e-09
3286.41	2.5963e-09
3288.41	2.563e-09
3290.42	2.5533e-09
3292.44	2.5636e-09
3294.44	2.5679e-09
3296.45	2.5364e-09
3298.47	2.5721e-09
3300.49	2.5241e-09
3302.5	2.5531e-09
3304.49	2.5927e-09
3306.52	2.537e-09
3308.52	2.5141e-09
3310.52	2.5331e-09
3312.52	2.5474e-09
3314.52	2.5127e-09
3316.52	2.5093e-09
3318.52	2.5219e-09
3320.52	2.5253e-09
3322.52	2.5466e-09
3324.53	2.5105e-09
3326.55	2.5001e-09
3328.55	2.5174e-09
3330.56	2.5146e-09
3332.58	2.5137e-09
3334.58	2.4755e-09
3336.59	2.4489e-09
3338.61	2.4501e-09
3340.64	2.4588e-09
3342.64	2.4604e-09
3344.66	2.475e-09
3346.66	2.4432e-09
3348.67	2.4588e-09
3350.67	2.4816e-09
3352.7	2.4603e-09
3354.74	2.4336e-09
3356.77	2.4438e-09
3358.78	2.4649e-09
3360.81	2.4294e-09
3362.81	2.4516e-09
3364.81	2.4508e-09
3366.8	2.4694e-09
3368.81	2.4081e-09
3370.81	2.4143e-09
3372.81	2.426e-09
3374.84	2.4092e-09
3376.86	2.3759e-09
3378.88	2.3976e-09
3380.89	2.4036e-09
3382.89	2.3986e-09
3384.89	2.4062e-09
3386.89	2.3865e-09
3388.89	2.3875e-09
3390.89	2.39e-09
3392.91	2.3585e-09
3394.91	2.3638e-09
3396.91	2.3806e-09
3398.91	2.3841e-09
3400.92	2.36e-09
3402.92	2.3379e-09
3404.92	2.3427e-09
3406.92	2.3334e-09
3408.92	2.3348e-09
3410.92	2.3205e-09
3412.95	2.3456e-09
3414.97	2.3171e-09
3416.99	2.3365e-09
3419	2.3124e-09
3421.02	2.303e-09
3423.03	2.3267e-09
3425.03	2.316e-09
3427.05	2.2909e-09
3429.06	2.281e-09
3431.06	2.2912e-09
3433.06	2.2828e-09
3435.08	2.2614e-09
3437.09	2.3227e-09
3439.09	2.2623e-09
3441.09	2.2587e-09
3443.08	2.3013e-09
3445.11	2.2716e-09
3447.11	2.2794e-09
3449.11	2.2668e-09
3451.11	2.2591e-09
3453.12	2.2356e-09
3455.14	2.2258e-09
3457.16	2.2637e-09
3459.17	2.2455e-09
3461.17	2.2689e-09
3463.19	2.2577e-09
3465.19	2.2193e-09
3467.19	2.2474e-09
3469.19	2.2166e-09
3471.19	2.2125e-09
3473.19	2.2171e-09
3475.19	2.1937e-09
3477.19	2.2047e-09
3479.19	2.2279e-09
3481.19	2.204e-09
3483.22	2.1787e-09
3485.2	2.2159e-09
3487.22	2.1683e-09
3489.25	2.2223e-09
3491.25	2.1789e-09
3493.27	2.1881e-09
3495.27	2.1378e-09
3497.27	2.1766e-09
3499.27	2.1786e-09
3501.27	2.1316e-09
3503.27	2.1568e-09
3505.27	2.1198e-09
3507.27	2.1129e-09
3509.27	2.1128e-09
3511.27	2.1725e-09
3513.3	2.1325e-09
3515.3	2.1214e-09
3517.33	2.1506e-09
3519.34	2.1192e-09
3521.36	2.128e-09
3523.38	2.1053e-09
3525.39	2.1432e-09
3527.41	2.1153e-09
3529.41	2.0912e-09
3531.44	2.1476e-09
3533.44	2.1227e-09
3535.44	2.1005e-09
3537.45	2.1085e-09
3539.49	2.0867e-09
3541.49	2.0629e-09
3543.49	2.0725e-09
3545.49	2.0817e-09
3547.47	2.1051e-09
3549.49	2.0631e-09
3551.49	2.0996e-09
3553.49	2.0507e-09
3555.47	2.0498e-09
3557.49	2.0547e-09
3559.52	2.0586e-09
3561.52	2.0348e-09
3563.52	2.0395e-09
3565.53	2.0592e-09
3567.55	2.0717e-09
3569.56	2.0448e-09
3571.56	2.0404e-09
3573.59	2.0094e-09
3575.58	2.0497e-09
3577.59	2.0217e-09
3579.59	2.0485e-09
3581.59	2.0387e-09
3583.59	2.0194e-09
3585.59	2.0165e-09
3587.62	2.036e-09
3589.66	2.0491e-09
3591.67	2.0301e-09
3593.64	2.0025e-09
3595.67	1.9939e-09
3597.67	1.9869e-09
3599.67	2.0032e-09
3601.66	1.9821e-09
3603.7	1.982e-09
3605.7	1.9947e-09
3607.7	1.9864e-09
3609.72	1.9741e-09
3611.74	1.9647e-09
3613.75	1.9763e-09
3615.77	1.9722e-09
3617.78	1.9744e-09
3619.78	1.9441e-09
3621.78	1.9733e-09
3623.78	1.9477e-09
3625.78	1.9618e-09
3627.77	1.9733e-09
3629.78	1.9717e-09
3631.78	1.9263e-09
3633.8	1.949e-09
3635.8	1.909e-09
3637.83	1.9048e-09
3639.81	1.9448e-09
3641.83	1.9342e-09
3643.86	1.9019e-09
3645.86	1.922e-09
3647.89	1.9094e-09
3649.89	1.9187e-09
3651.89	1.915e-09
3653.92	1.9319e-09
3655.92	1.8994e-09
3657.95	1.9074e-09
3659.97	1.8913e-09
3661.97	1.9145e-09
3663.97	1.8848e-09
3665.97	1.881e-09
3667.97	1.8521e-09
3669.99	1.8776e-09
3672	1.8829e-09
3674.03	1.8803e-09
3676.05	1.8615e-09
3678.02	1.8493e-09
3680.05	1.8613e-09
3682.02	1.8442e-09
3684.06	1.8397e-09
3686.08	1.8451e-09
3688.08	1.8615e-09
3690.11	1.856e-09
3692.11	1.8442e-09
3694.12	1.841e-09
3696.14	1.8303e-09
3698.16	1.8256e-09
3700.16	1.8411e-09
3702.16	1.8092e-09
3704.17	1.8259e-09
3706.19	1.8142e-09
3708.19	1.8254e-09
3710.19	1.8037e-09
3712.19	1.8106e-09
3714.19	1.8204e-09
3716.19	1.7968e-09
3718.19	1.7798e-09
3720.19	1.7994e-09
3722.2	1.7961e-09
3724.22	1.7922e-09
3726.24	1.8039e-09
3728.25	1.778e-09
3730.27	1.8048e-09
3732.27	1.7743e-09
3734.25	1.7482e-09
3736.27	1.8066e-09
3738.27	1.7726e-09
3740.28	1.7666e-09
3742.3	1.7809e-09
3744.3	1.7688e-09
3746.31	1.7507e-09
3748.33	1.7671e-09
3750.33	1.7306e-09
3752.34	1.7629e-09
3754.33	1.7899e-09
3756.38	1.7398e-09
3758.38	1.7548e-09
3760.38	1.7721e-09
3762.39	1.7566e-09
3764.41	1.7137e-09
3766.42	1.7362e-09
3768.45	1.7012e-09
3770.45	1.6957e-09
3772.45	1.7181e-09
3774.47	1.7274e-09
3776.49	1.6944e-09
3778.49	1.6885e-09
3780.5	1.746e-09
3782.52	1.7072e-09
3784.53	1.711e-09
3786.55	1.6758e-09
3788.55	1.6881e-09
3790.56	1.7052e-09
3792.56	1.7284e-09
3794.56	1.6881e-09
3796.56	1.7059e-09
3798.56	1.7144e-09
3800.56	1.6884e-09
3802.56	1.6865e-09
3804.56	1.6515e-09
3806.56	1.692e-09
3808.56	1.6828e-09
3810.59	1.6556e-09
3812.59	1.6862e-09
3814.59	1.6564e-09
3816.62	1.6779e-09
3818.64	1.646e-09
3820.64	1.6772e-09
3822.64	1.6419e-09
3824.67	1.6534e-09
3826.66	1.6867e-09
3828.69	1.6614e-09
3830.7	1.6337e-09
3832.72	1.6424e-09
3834.72	1.64e-09
3836.74	1.6408e-09
3838.75	1.6288e-09
3840.77	1.6406e-09
3842.78	1.6467e-09
3844.78	1.6424e-09
3846.81	1.6212e-09
3848.81	1.6062e-09
3850.83	1.6132e-09
3852.84	1.6289e-09
3854.86	1.6152e-09
3856.86	1.6153e-09
3858.86	1.6493e-09
3860.86	1.6002e-09
3862.89	1.6336e-09
3864.89	1.5754e-09
3866.91	1.6053e-09
3868.91	1.5864e-09
3870.95	1.5904e-09
3872.97	1.5864e-09
3874.99	1.6119e-09
3877	1.5874e-09
3879.03	1.5834e-09
3881.03	1.587e-09
3883.06	1.5877e-09
3885.06	1.5708e-09
3887.08	1.5647e-09
3889.11	1.5737e-09
3891.11	1.5504e-09
3893.12	1.5511e-09
3895.14	1.5845e-09
3897.16	1.5546e-09
3899.16	1.5637e-09
3901.16	1.5372e-09
3903.16	1.5439e-09
3905.16	1.5393e-09
3907.16	1.5492e-09
3909.16	1.5474e-09
3911.16	1.5186e-09
3913.16	1.5276e-09
3915.19	1.5577e-09
3917.2	1.5335e-09
3919.24	1.5277e-09
3921.24	1.5295e-09
3923.24	1.5086e-09
3925.24	1.5198e-09
3927.24	1.5019e-09
3929.24	1.5183e-09
3931.25	1.5237e-09
3933.27	1.5342e-09
3935.28	1.5094e-09
3937.3	1.503e-09
3939.3	1.5171e-09
3941.3	1.5021e-09
3943.3	1.4828e-09
3945.3	1.5114e-09
3947.31	1.5063e-09
3949.31	1.4949e-09
3951.31	1.4615e-09
3953.31	1.4938e-09
3955.31	1.4782e-09
3957.31	1.4899e-09
3959.34	1.4769e-09
3961.34	1.48e-09
3963.36	1.4531e-09
3965.38	1.4697e-09
3967.38	1.4838e-09
3969.39	1.4597e-09
3971.41	1.4771e-09
3973.42	1.4777e-09
3975.42	1.4517e-09
3977.47	1.4684e-09
3979.49	1.4517e-09
3981.49	1.452e-09
3983.5	1.46e-09
3985.55	1.4625e-09
3987.56	1.4541e-09
3989.56	1.4364e-09
3991.56	1.4277e-09
3993.59	1.4452e-09
3995.59	1.4363e-09
3997.61	1.418e-09
3999.61	1.4493e-09
4001.61	1.4286e-09
4003.61	1.4372e-09
4005.61	1.4394e-09
4007.62	1.4299e-09
4009.64	1.4429e-09
4011.66	1.4404e-09
4013.67	1.4129e-09
4015.69	1.4394e-09
4017.7	1.4332e-09
4019.7	1.4295e-09
4021.69	1.3931e-09
4023.72	1.4098e-09
4025.72	1.4163e-09
4027.72	1.4114e-09
4029.75	1.4087e-09
4031.77	1.3989e-09
4033.78	1.3864e-09
4035.78	1.3984e-09
4037.78	1.3827e-09
4039.8	1.3965e-09
4041.81	1.3882e-09
4043.81	1.3862e-09
4045.83	1.3765e-09
4047.81	1.3783e-09
4049.83	1.3695e-09
4051.84	1.382e-09
4053.83	1.4007e-09
4055.86	1.3822e-09
4057.88	1.3779e-09
4059.89	1.3812e-09
4061.91	1.3459e-09
4063.92	1.353e-09
4065.92	1.3783e-09
4067.94	1.364e-09
4069.94	1.3685e-09
4071.94	1.3601e-09
4073.94	1.3751e-09
4075.94	1.3536e-09
4077.94	1.3601e-09
4079.97	1.3583e-09
4081.95	1.3367e-09
4083.97	1.3467e-09
4085.97	1.336e-09
4088	1.3635e-09
4090	1.3345e-09
4092.02	1.3677e-09
4094.03	1.3285e-09
4096.05	1.345e-09
4098.08	1.3402e-09
4100.11	1.348e-09
4102.12	1.339e-09
4104.16	1.3381e-09
4106.19	1.344e-09
4108.22	1.3232e-09
4110.23	1.308e-09
4112.22	1.3241e-09
4114.23	1.3357e-09
4116.23	1.338e-09
4118.23	1.3221e-09
4120.23	1.3202e-09
4122.23	1.3291e-09
4124.23	1.3124e-09
4126.23	1.3112e-09
4128.22	1.325e-09
4130.23	1.2931e-09
4132.23	1.2886e-09
4134.22	1.322e-09
4136.23	1.2876e-09
4138.25	1.3017e-09
4140.27	1.2757e-09
4142.3	1.2827e-09
4144.31	1.2737e-09
4146.3	1.2862e-09
4148.31	1.285e-09
4150.31	1.2936e-09
4152.31	1.3025e-09
4154.31	1.271e-09
4156.31	1.2623e-09
4158.31	1.2702e-09
4160.31	1.2616e-09
4162.31	1.2719e-09
4164.31	1.26e-09
4166.3	1.2582e-09
4168.31	1.2377e-09
4170.31	1.2635e-09
4172.33	1.2691e-09
4174.34	1.2583e-09
4176.38	1.2493e-09
4178.39	1.2469e-09
4180.39	1.2518e-09
4182.39	1.245e-09
4184.39	1.2632e-09
4186.39	1.2508e-09
4188.39	1.2579e-09
4190.39	1.2497e-09
4192.39	1.2361e-09
4194.42	1.2335e-09
4196.42	1.2375e-09
4198.42	1.2435e-09
4200.45	1.2269e-09
4202.47	1.2436e-09
4204.48	1.2405e-09
4206.52	1.2273e-09
4208.53	1.2444e-09
4210.53	1.2492e-09
4212.52	1.2328e-09
4214.55	1.2243e-09
4216.56	1.2183e-09
4218.56	1.2195e-09
4220.58	1.2327e-09
4222.58	1.222e-09
4224.62	1.2209e-09
4226.64	1.2197e-09
4228.64	1.209e-09
4230.67	1.2092e-09
4232.69	1.2242e-09
4234.69	1.1941e-09
4236.67	1.1934e-09
4238.69	1.2127e-09
4240.69	1.2013e-09
4242.7	1.1904e-09
4244.7	1.1966e-09
4246.72	1.1753e-09
4248.7	1.205e-09
4250.75	1.1851e-09
4252.75	1.2026e-09
4254.77	1.1707e-09
4256.77	1.1852e-09
4258.8	1.1841e-09
4260.8	1.1893e-09
4262.83	1.1656e-09
4264.84	1.1714e-09
4266.88	1.1812e-09
4268.89	1.1693e-09
4270.91	1.1804e-09
4272.91	1.1688e-09
4274.91	1.1601e-09
4276.91	1.1692e-09
4278.92	1.1435e-09
4280.92	1.1538e-09
4282.92	1.1794e-09
4284.95	1.1576e-09
4286.97	1.1585e-09
4288.98	1.1653e-09
4290.98	1.1381e-09
4292.98	1.1557e-09
4294.98	1.1624e-09
4296.98	1.1499e-09
4298.95	1.1429e-09
4300.98	1.1399e-09
4303.02	1.1476e-09
4305.02	1.1536e-09
4307.02	1.1329e-09
4309.03	1.1691e-09
4311.06	1.1485e-09
4313.06	1.1465e-09
4315.08	1.1294e-09
4317.09	1.1196e-09
4319.09	1.1119e-09
4321.09	1.1328e-09
4323.11	1.1233e-09
4325.11	1.1518e-09
4327.12	1.1192e-09
4329.14	1.1275e-09
4331.16	1.1088e-09
4333.16	1.1299e-09
4335.19	1.1158e-09
4337.22	1.103e-09
4339.23	1.121e-09
4341.23	1.0968e-09
4343.22	1.1134e-09
4345.25	1.0954e-09
4347.27	1.1061e-09
4349.28	1.1124e-09
4351.31	1.0937e-09
4353.31	1.0932e-09
4355.31	1.1165e-09
4357.31	1.1024e-09
4359.31	1.0973e-09
4361.31	1.0853e-09
4363.31	1.0965e-09
4365.31	1.1042e-09
4367.31	1.0942e-09
4369.31	1.0798e-09
4371.31	1.082e-09
4373.31	1.0913e-09
4375.34	1.1066e-09
4377.34	1.0773e-09
4379.36	1.071e-09
4381.36	1.0741e-09
4383.38	1.0785e-09
4385.39	1.0706e-09
4387.39	1.0642e-09
4389.42	1.0767e-09
4391.42	1.0722e-09
4393.42	1.074e-09
4395.42	1.0622e-09
4397.45	1.085e-09
4399.45	1.0633e-09
4401.47	1.0567e-09
4403.48	1.0569e-09
4405.5	1.0706e-09
4407.5	1.0381e-09
4409.5	1.0631e-09
4411.52	1.0435e-09
4413.53	1.0325e-09
4415.56	1.0811e-09
4417.58	1.0538e-09
4419.61	1.0648e-09
4421.61	1.038e-09
4423.61	1.0764e-09
4425.61	1.0632e-09
4427.61	1.0373e-09
4429.61	1.043e-09
4431.62	1.0697e-09
4433.64	1.0244e-09
4435.66	1.0441e-09
4437.67	1.0306e-09
4439.67	1.0286e-09
4441.69	1.0406e-09
4443.69	1.0157e-09
