t	p
4442.56	6.9353e-10
4444.55	6.7709e-10
4446.56	6.799e-10
4448.59	6.8641e-10
4450.59	6.7801e-10
4452.59	6.9264e-10
4454.59	6.8629e-10
4456.59	6.5929e-10
4458.62	6.7273e-10
4460.62	6.8067e-10
4462.62	6.7963e-10
4464.64	6.6975e-10
4466.64	6.9264e-10
4468.64	6.6118e-10
4470.64	6.6077e-10
4472.64	6.8333e-10
4474.64	6.5789e-10
4476.64	6.7262e-10
4478.62	6.7287e-10
4480.64	6.8112e-10
4482.67	6.6179e-10
4484.67	6.6875e-10
4486.66	6.4186e-10
4488.67	6.7426e-10
4490.7	6.6205e-10
4492.7	6.625e-10
4494.72	6.6819e-10
4496.73	6.6541e-10
4498.75	6.7785e-10
4500.75	6.6764e-10
4502.75	6.6755e-10
4504.77	6.571e-10
4506.78	6.6278e-10
4508.78	6.7717e-10
4510.8	6.4191e-10
4512.83	6.722e-10
4514.83	6.5323e-10
4516.83	6.4952e-10
4518.8	6.7447e-10
4520.83	6.4841e-10
4522.86	6.6644e-10
4524.86	6.6142e-10
4526.88	6.7068e-10
4528.89	6.5649e-10
4530.91	6.6799e-10
4532.92	6.6846e-10
4534.92	6.4065e-10
4536.92	6.5741e-10
4538.94	6.5435e-10
4540.94	6.7932e-10
4542.97	6.5117e-10
4544.97	6.4849e-10
4547	6.6112e-10
4549	6.4248e-10
4551	6.4469e-10
4553.03	6.6234e-10
4555.05	6.5057e-10
4557.05	6.452e-10
4559.05	6.5104e-10
4561.03	6.531e-10
4563.05	6.2666e-10
4565.06	6.4171e-10
4567.08	6.5123e-10
4569.11	6.3574e-10
4571.14	6.4346e-10
4573.16	6.3712e-10
4575.16	6.3859e-10
4577.16	6.317e-10
4579.16	6.2401e-10
4581.16	6.4174e-10
4583.16	6.4326e-10
4585.14	6.4015e-10
4587.16	6.4575e-10
4589.16	6.2196e-10
4591.16	6.433e-10
4593.16	6.3185e-10
4595.16	6.2172e-10
4597.16	6.185e-10
4599.16	6.4017e-10
4601.16	6.463e-10
4603.14	6.3758e-10
4605.16	6.4179e-10
4607.17	6.51e-10
4609.17	6.1912e-10
4611.17	6.0873e-10
4613.19	6.4151e-10
4615.2	6.3194e-10
4617.2	6.4053e-10
4619.23	6.1817e-10
4621.25	6.202e-10
4623.27	6.351e-10
4625.27	6.3269e-10
4627.27	6.1978e-10
4629.27	6.2069e-10
4631.27	6.3106e-10
4633.28	6.2076e-10
4635.27	6.3649e-10
4637.31	6.4109e-10
4639.33	6.1294e-10
4641.33	6.3688e-10
4643.34	6.0862e-10
4645.34	6.0658e-10
4647.34	6.1689e-10
4649.34	6.1803e-10
4651.34	6.1471e-10
4653.34	6.2227e-10
4655.34	6.1866e-10
4657.34	6.2373e-10
4659.34	6.105e-10
4661.34	5.9975e-10
4663.34	6.1091e-10
4665.34	6.1244e-10
4667.34	6.0441e-10
4669.38	6.2937e-10
4671.38	6.1278e-10
4673.39	6.1921e-10
4675.41	6.1614e-10
4677.41	6.2005e-10
4679.42	6.1869e-10
4681.42	6.0371e-10
4683.39	6.2077e-10
4685.42	6.0148e-10
4687.42	6.0756e-10
4689.42	6.1305e-10
4691.42	6.033e-10
4693.42	5.9419e-10
4695.41	5.9757e-10
4697.42	6.0063e-10
4699.42	6.0416e-10
4701.42	6.1474e-10
4703.42	5.935e-10
4705.42	5.9893e-10
4707.45	5.9287e-10
4709.45	6.0276e-10
4711.45	5.9795e-10
4713.47	6.0105e-10
4715.47	5.9139e-10
4717.48	5.971e-10
4719.5	5.7423e-10
4721.52	6.0553e-10
4723.53	6.1119e-10
4725.53	6.0989e-10
4727.53	5.8417e-10
4729.55	6.0459e-10
4731.56	6.0004e-10
4733.58	6.0413e-10
4735.61	5.9575e-10
4737.59	6.0753e-10
4739.61	5.9764e-10
4741.61	5.8273e-10
4743.61	5.8891e-10
4745.61	5.8886e-10
4747.64	5.8678e-10
4749.64	5.9696e-10
4751.64	5.9321e-10
4753.66	5.9751e-10
4755.67	6.0444e-10
4757.69	5.8828e-10
4759.69	5.9234e-10
4761.69	5.9583e-10
4763.69	5.8027e-10
4765.67	5.7632e-10
4767.69	5.7347e-10
4769.69	5.7725e-10
4771.69	5.9302e-10
4773.7	5.8577e-10
4775.73	5.8964e-10
4777.77	5.7821e-10
4779.78	5.8244e-10
4781.8	5.8516e-10
4783.8	5.7492e-10
4785.8	5.8361e-10
4787.8	5.7696e-10
4789.8	5.934e-10
4791.8	5.7461e-10
4793.8	5.8014e-10
4795.8	5.6922e-10
4797.8	5.7029e-10
4799.83	5.7175e-10
4801.83	5.8143e-10
4803.84	5.9158e-10
4805.86	5.6699e-10
4807.84	5.8216e-10
4809.88	5.7055e-10
4811.88	5.5981e-10
4813.88	5.6754e-10
4815.88	5.6273e-10
4817.88	5.8498e-10
4819.88	5.7462e-10
4821.91	5.6415e-10
4823.94	5.7619e-10
4825.95	5.6532e-10
4827.98	5.5465e-10
4829.98	5.8342e-10
4831.98	5.7063e-10
4833.97	5.7383e-10
4835.98	5.6367e-10
4837.98	5.6705e-10
4839.98	5.6657e-10
4842.02	5.5734e-10
4844.03	5.6182e-10
4846.03	5.5443e-10
4848.08	5.5988e-10
4850.09	5.5042e-10
4852.09	5.4834e-10
4854.09	5.5705e-10
4856.12	5.5638e-10
4858.12	5.5569e-10
4860.14	5.6642e-10
4862.16	5.5536e-10
4864.16	5.492e-10
4866.17	5.5442e-10
4868.17	5.5437e-10
4870.17	5.5835e-10
4872.2	5.623e-10
4874.22	5.6499e-10
4876.23	5.5489e-10
4878.25	5.5986e-10
4880.28	5.5787e-10
4882.28	5.4242e-10
4884.28	5.5988e-10
4886.28	5.5734e-10
4888.28	5.536e-10
4890.28	5.4275e-10
4892.3	5.4771e-10
4894.28	5.4655e-10
4896.34	5.4888e-10
4898.34	5.4011e-10
4900.36	5.4208e-10
4902.38	5.4948e-10
4904.39	5.4283e-10
4906.39	5.65e-10
4908.41	5.5019e-10
4910.42	5.4018e-10
4912.44	5.481e-10
4914.45	5.4931e-10
4916.47	5.5181e-10
4918.5	5.4564e-10
4920.5	5.5607e-10
4922.5	5.4249e-10
4924.5	5.5374e-10
4926.53	5.4194e-10
4928.53	5.4768e-10
4930.53	5.3499e-10
4932.55	5.3828e-10
4934.56	5.3736e-10
4936.56	5.5075e-10
4938.58	5.5086e-10
4940.61	5.4658e-10
4942.61	5.4949e-10
4944.61	5.3363e-10
4946.62	5.3597e-10
4948.64	5.3151e-10
4950.64	5.4401e-10
4952.64	5.4887e-10
4954.64	5.194e-10
4956.66	5.3621e-10
4958.66	5.4256e-10
4960.66	5.3869e-10
4962.66	5.5612e-10
4964.66	5.3053e-10
4966.66	5.3505e-10
4968.66	5.2219e-10
4970.66	5.356e-10
4972.66	5.2885e-10
4974.69	5.3339e-10
4976.69	5.555e-10
4978.69	5.3968e-10
4980.69	5.336e-10
4982.72	5.3705e-10
4984.73	5.276e-10
4986.73	5.26e-10
4988.77	5.2778e-10
4990.77	5.2823e-10
4992.77	5.115e-10
4994.78	5.129e-10
4996.8	5.346e-10
4998.81	5.0594e-10
5000.8	5.3742e-10
5002.83	5.1636e-10
5004.86	5.0473e-10
5006.88	5.2454e-10
5008.88	5.2545e-10
5010.88	5.2644e-10
5012.89	5.2121e-10
5014.91	5.1685e-10
5016.94	5.1964e-10
5018.95	5.2905e-10
5020.95	5.2763e-10
5022.94	5.1378e-10
5024.98	5.2597e-10
5027.02	5.1917e-10
5029.03	5.0979e-10
5031.06	5.0787e-10
5033.06	5.2732e-10
5035.06	5.1444e-10
5037.06	5.2587e-10
5039.08	5.3727e-10
5041.11	5.2028e-10
5043.12	5.1999e-10
5045.12	5.4143e-10
5047.14	5.3137e-10
5049.19	5.0989e-10
5051.2	5.1808e-10
5053.2	5.2699e-10
5055.22	5.1627e-10
5057.22	5.0278e-10
5059.25	5.1511e-10
5061.25	5.2363e-10
5063.28	5.2416e-10
5065.28	5.058e-10
5067.28	4.9721e-10
5069.3	5.1911e-10
5071.31	5.2238e-10
5073.31	5.0846e-10
5075.31	5e-10
5077.33	5.1646e-10
5079.36	5.1925e-10
5081.36	5.0352e-10
5083.36	5.1051e-10
5085.36	5.2245e-10
5087.39	5.1042e-10
5089.42	5.2048e-10
5091.44	4.8535e-10
5093.47	4.9341e-10
5095.47	5.1396e-10
5097.47	5.2281e-10
5099.47	5.039e-10
5101.47	5.0444e-10
5103.52	5.0137e-10
5105.53	4.975e-10
5107.53	4.9766e-10
5109.55	4.9698e-10
5111.55	5.0315e-10
5113.55	4.9566e-10
5115.55	5.0744e-10
5117.55	5.1583e-10
5119.55	4.9179e-10
5121.53	4.8866e-10
5123.55	4.9578e-10
5125.55	5.0774e-10
5127.56	4.9449e-10
5129.58	4.8507e-10
5131.61	5.0222e-10
5133.62	4.9579e-10
5135.62	5.0707e-10
5137.64	4.9423e-10
5139.66	4.8972e-10
5141.67	5.0164e-10
5143.69	4.7859e-10
5145.7	4.864e-10
5147.72	4.8489e-10
5149.72	5.0664e-10
5151.73	4.9889e-10
5153.75	4.7439e-10
5155.77	4.831e-10
5157.78	4.9366e-10
5159.8	4.9254e-10
5161.77	4.9467e-10
5163.8	5.0573e-10
5165.81	4.8722e-10
5167.83	4.928e-10
5169.83	4.8356e-10
5171.83	4.785e-10
5173.84	4.862e-10
5175.84	4.7135e-10
5177.84	4.8814e-10
5179.84	4.683e-10
5181.84	4.8906e-10
5183.84	4.6619e-10
5185.84	4.9141e-10
5187.88	4.8207e-10
5189.88	4.8976e-10
5191.91	4.8128e-10
5193.89	4.8368e-10
5195.91	4.8303e-10
5197.92	4.8359e-10
5199.92	4.9335e-10
5201.94	4.8279e-10
5203.95	4.8685e-10
5205.95	4.8702e-10
5207.98	4.8587e-10
5209.98	4.939e-10
5211.98	4.7867e-10
5213.98	4.9073e-10
5216.02	4.9907e-10
5218.03	4.9304e-10
5220.03	4.7754e-10
5222.03	4.8256e-10
5224.03	4.8228e-10
5226.03	4.8018e-10
5228.03	4.7732e-10
5230.06	4.8876e-10
5232.06	4.6869e-10
5234.08	4.7551e-10
5236.09	4.8185e-10
5238.11	4.8331e-10
5240.14	4.7523e-10
5242.14	4.7102e-10
5244.14	4.6872e-10
5246.14	4.7991e-10
5248.17	4.7437e-10
5250.2	4.8741e-10
5252.2	4.8714e-10
5254.2	4.6001e-10
5256.22	4.8109e-10
5258.22	4.7541e-10
5260.23	4.7509e-10
5262.23	4.888e-10
5264.23	4.7328e-10
5266.25	4.8005e-10
5268.25	4.7107e-10
5270.25	4.7779e-10
5272.22	4.6591e-10
5274.25	4.7651e-10
5276.25	4.6398e-10
5278.25	4.8053e-10
5280.25	4.7875e-10
5282.25	4.4632e-10
5284.25	4.6289e-10
5286.28	4.6207e-10
5288.27	4.5929e-10
5290.3	4.6527e-10
5292.31	4.653e-10
5294.33	4.5738e-10
5296.33	4.778e-10
5298.33	4.67e-10
5300.3	4.6122e-10
5302.33	4.8224e-10
5304.33	4.6555e-10
5306.33	4.7377e-10
5308.31	4.7233e-10
5310.34	4.8382e-10
5312.36	4.6871e-10
5314.36	4.6876e-10
5316.36	4.6347e-10
5318.39	4.5851e-10
5320.39	4.7096e-10
5322.41	4.3786e-10
5324.41	4.6451e-10
5326.44	4.77e-10
5328.44	4.6377e-10
5330.44	4.6268e-10
5332.42	4.6055e-10
5334.45	4.6222e-10
5336.48	4.7137e-10
5338.5	4.5552e-10
5340.5	4.6842e-10
5342.5	4.7275e-10
5344.52	4.6208e-10
5346.52	4.5075e-10
5348.52	4.682e-10
5350.52	4.5371e-10
5352.52	4.551e-10
5354.53	4.7808e-10
5356.53	4.6308e-10
5358.53	4.5376e-10
5360.55	4.5877e-10
5362.58	4.5865e-10
5364.58	4.6085e-10
5366.58	4.4294e-10
5368.62	4.5176e-10
5370.62	4.5806e-10
5372.61	4.6264e-10
5374.62	4.5868e-10
5376.66	4.4382e-10
5378.66	4.4423e-10
5380.66	4.4055e-10
5382.66	4.6312e-10
5384.7	4.3969e-10
5386.7	4.5422e-10
5388.7	4.5703e-10
5390.7	4.6815e-10
5392.73	4.4772e-10
5394.77	4.7057e-10
5396.78	4.6603e-10
5398.81	4.4906e-10
5400.81	4.5211e-10
5402.78	4.5017e-10
5404.81	4.4873e-10
5406.83	4.5486e-10
5408.84	4.4434e-10
5410.84	4.4422e-10
5412.84	4.6585e-10
5414.84	4.4879e-10
5416.84	4.285e-10
5418.86	4.4542e-10
5420.88	4.4923e-10
5422.89	4.3137e-10
5424.89	4.5305e-10
5426.91	4.2722e-10
5428.91	4.457e-10
5430.92	4.4931e-10
5432.92	4.3257e-10
5434.94	4.43e-10
5436.98	4.3287e-10
5439	4.4361e-10
5441	4.3959e-10
5443	4.3616e-10
5445	4.4326e-10
5447	4.3581e-10
5449	4.496e-10
5451.03	4.3931e-10
5453.03	4.4539e-10
5455.03	4.2951e-10
5457.02	4.4101e-10
5459.03	4.4274e-10
5461.06	4.3078e-10
5463.06	4.3728e-10
5465.08	4.1766e-10
5467.08	4.4287e-10
5469.11	4.4534e-10
5471.11	4.3196e-10
5473.12	4.2916e-10
5475.14	4.3976e-10
5477.14	4.4036e-10
5479.14	4.172e-10
5481.17	4.3235e-10
5483.19	4.3193e-10
5485.19	4.3161e-10
5487.19	4.3847e-10
5489.19	4.2972e-10
5491.22	4.2768e-10
5493.23	4.2952e-10
5495.25	4.2794e-10
5497.25	4.4387e-10
5499.27	4.2971e-10
5501.28	4.3716e-10
5503.3	4.284e-10
5505.31	4.3407e-10
5507.33	4.3309e-10
5509.33	4.3533e-10
5511.33	4.3467e-10
5513.33	4.2859e-10
5515.36	4.4999e-10
5517.36	4.3104e-10
5519.36	4.3818e-10
5521.38	4.1912e-10
5523.38	4.3692e-10
5525.38	4.3659e-10
5527.38	4.2823e-10
5529.38	4.3213e-10
5531.36	4.2591e-10
5533.38	4.3081e-10
5535.41	4.3596e-10
5537.41	4.2992e-10
5539.44	4.3102e-10
5541.44	4.1786e-10
5543.45	4.2758e-10
5545.47	4.1978e-10
5547.5	4.2134e-10
5549.52	4.3442e-10
5551.53	4.2325e-10
5553.55	4.2379e-10
5555.55	4.1647e-10
5557.56	4.2364e-10
5559.59	4.1693e-10
5561.64	4.1443e-10
5563.66	4.2939e-10
5565.66	4.3105e-10
5567.67	4.2949e-10
5569.67	4.2006e-10
5571.69	4.2754e-10
5573.7	4.2748e-10
5575.73	4.1961e-10
5577.73	4.1598e-10
5579.73	4.1611e-10
5581.72	4.1555e-10
5583.75	4.2335e-10
5585.77	4.1806e-10
5587.78	4.0529e-10
5589.77	4.2066e-10
5591.78	4.2626e-10
5593.78	4.1898e-10
5595.78	4.2188e-10
5597.78	4.2866e-10
5599.78	4.2116e-10
5601.78	4.1955e-10
5603.78	4.1997e-10
5605.78	4.1073e-10
5607.78	4.2023e-10
5609.78	4.2498e-10
5611.78	4.1629e-10
5613.78	4.0558e-10
5615.78	4.0232e-10
5617.77	4.1523e-10
5619.78	4.2181e-10
5621.78	4.1756e-10
5623.77	4.1102e-10
5625.78	4.3213e-10
5627.81	4.1792e-10
5629.81	4.2391e-10
5631.83	4.2273e-10
5633.86	4.141e-10
5635.86	4.1804e-10
5637.86	4.211e-10
5639.86	4.0202e-10
5641.86	4.0101e-10
5643.86	4.2093e-10
5645.86	4.101e-10
5647.86	4.0888e-10
5649.84	4.0645e-10
5651.86	4.0311e-10
5653.86	4.0717e-10
5655.88	4.0851e-10
5657.89	4.218e-10
5659.89	4.2417e-10
5661.95	4.0838e-10
5663.97	4.2908e-10
5666	4.011e-10
5668.03	3.9826e-10
5670.05	4.0609e-10
5672.02	4.2002e-10
5674.05	4.1694e-10
5676.05	4.0704e-10
5678.08	4.1777e-10
5680.08	4.0373e-10
5682.06	3.9594e-10
5684.08	4.0556e-10
5686.11	4.117e-10
5688.11	3.9697e-10
5690.12	4.0813e-10
5692.14	4.1667e-10
5694.14	4.1181e-10
5696.16	4.1945e-10
5698.16	3.9832e-10
5700.19	4.1223e-10
5702.19	4.1147e-10
5704.2	4.1069e-10
5706.23	3.9343e-10
5708.23	3.9926e-10
5710.23	3.9972e-10
5712.23	3.9894e-10
5714.25	4.0234e-10
5716.27	3.9157e-10
5718.3	4.1172e-10
5720.31	4.168e-10
5722.36	4.0423e-10
5724.38	4.0764e-10
5726.39	3.8493e-10
5728.41	3.9869e-10
5730.41	4.0565e-10
5732.41	3.9833e-10
5734.42	4.0745e-10
5736.44	3.8988e-10
5738.45	4.1215e-10
5740.45	4.0276e-10
5742.44	3.9875e-10
5744.45	3.9469e-10
5746.47	4.1287e-10
5748.48	4.1296e-10
5750.48	3.9011e-10
5752.5	4.0334e-10
5754.52	3.9181e-10
5756.53	3.9898e-10
5758.55	3.9873e-10
5760.55	3.8849e-10
5762.58	4.0093e-10
5764.56	4.0863e-10
5766.61	3.9514e-10
5768.62	3.927e-10
5770.64	3.888e-10
5772.64	3.8513e-10
5774.64	3.9593e-10
5776.64	3.9682e-10
5778.64	3.891e-10
5780.64	3.8998e-10
5782.64	3.9007e-10
5784.66	3.9346e-10
5786.66	3.9608e-10
5788.67	3.8464e-10
5790.67	3.8701e-10
