t	p
2260.44	4.9004e-09
2262.47	4.8999e-09
2264.5	4.8485e-09
2266.51	4.8583e-09
2268.56	4.8817e-09
2270.58	4.7851e-09
2272.61	4.8504e-09
2274.64	4.7953e-09
2276.66	4.8681e-09
2278.66	4.7789e-09
2280.66	4.851e-09
2282.66	4.7824e-09
2284.66	4.8414e-09
2286.66	4.8025e-09
2288.62	4.7489e-09
2290.66	4.7877e-09
2292.66	4.7439e-09
2294.66	4.7362e-09
2296.69	4.7129e-09
2298.69	4.6903e-09
2300.69	4.6796e-09
2302.72	4.7053e-09
2304.73	4.7198e-09
2306.73	4.6718e-09
2308.73	4.6384e-09
2310.73	4.676e-09
2312.73	4.6375e-09
2314.73	4.6972e-09
2316.76	4.6925e-09
2318.76	4.6227e-09
2320.78	4.6165e-09
2322.8	4.5852e-09
2324.81	4.6442e-09
2326.84	4.5782e-09
2328.84	4.5676e-09
2330.84	4.6099e-09
2332.84	4.53e-09
2334.84	4.5692e-09
2336.84	4.6073e-09
2338.84	4.562e-09
2340.83	4.5474e-09
2342.84	4.5648e-09
2344.86	4.5605e-09
2346.86	4.5358e-09
2348.91	4.5127e-09
2350.92	4.5712e-09
2352.92	4.5495e-09
2354.92	4.5292e-09
2356.94	4.5205e-09
2358.95	4.4875e-09
2360.95	4.4609e-09
2362.92	4.4549e-09
2364.95	4.4657e-09
2366.98	4.4246e-09
2368.98	4.4615e-09
2370.98	4.4406e-09
2373.01	4.4272e-09
2375.03	4.3603e-09
2377.03	4.4161e-09
2379.03	4.4169e-09
2381.03	4.3725e-09
2383.03	4.3801e-09
2385.03	4.3724e-09
2387.03	4.3556e-09
2389.03	4.3446e-09
2391.01	4.3177e-09
2393.03	4.3623e-09
2395.06	4.3362e-09
2397.06	4.3205e-09
2399.03	4.3632e-09
2401.06	4.2535e-09
2403.08	4.3394e-09
2405.09	4.3118e-09
2407.11	4.2875e-09
2409.11	4.2824e-09
2411.11	4.2549e-09
2413.11	4.2551e-09
2415.12	4.2523e-09
2417.12	4.2478e-09
2419.14	4.2748e-09
2421.14	4.2582e-09
2423.17	4.2199e-09
2425.19	4.2353e-09
2427.19	4.2329e-09
2429.2	4.2126e-09
2431.22	4.2198e-09
2433.25	4.2381e-09
2435.25	4.2308e-09
2437.26	4.2134e-09
2439.3	4.2181e-09
2441.3	4.184e-09
2443.3	4.1817e-09
2445.3	4.1981e-09
2447.3	4.1456e-09
2449.3	4.173e-09
2451.3	4.1451e-09
2453.3	4.162e-09
2455.3	4.1648e-09
2457.3	4.1011e-09
2459.3	4.1373e-09
2461.26	4.0933e-09
2463.3	4.078e-09
2465.3	4.0959e-09
2467.28	4.0757e-09
2469.3	4.0964e-09
2471.33	4.1281e-09
2473.33	4.0788e-09
2475.33	4.1097e-09
2477.34	4.0572e-09
2479.36	4.0111e-09
2481.36	4.0116e-09
2483.38	4.1208e-09
2485.41	4.0499e-09
2487.41	4.0723e-09
2489.41	4.0077e-09
2491.42	4.0413e-09
2493.44	4.0305e-09
2495.45	4.0035e-09
2497.47	3.9989e-09
2499.47	3.9519e-09
2501.5	3.9812e-09
2503.51	4.0527e-09
2505.51	3.982e-09
2507.51	3.9437e-09
2509.51	3.9717e-09
2511.51	3.893e-09
2513.53	3.9715e-09
2515.55	3.9371e-09
2517.55	3.9361e-09
2519.56	3.9639e-09
2521.55	3.9104e-09
2523.56	3.8789e-09
2525.55	3.9094e-09
2527.56	3.9204e-09
2529.56	3.8583e-09
2531.56	3.9233e-09
2533.59	3.8538e-09
2535.59	3.8957e-09
2537.59	3.8701e-09
2539.61	3.8654e-09
2541.64	3.8582e-09
2543.64	3.8661e-09
2545.64	3.8399e-09
2547.62	3.8099e-09
2549.66	3.8708e-09
2551.67	3.8197e-09
2553.67	3.7862e-09
2555.67	3.7716e-09
2557.7	3.7886e-09
2559.7	3.7871e-09
2561.72	3.7543e-09
2563.73	3.8106e-09
2565.76	3.7679e-09
2567.8	3.7745e-09
2569.81	3.7166e-09
2571.83	3.7379e-09
2573.83	3.7053e-09
2575.83	3.741e-09
2577.83	3.7126e-09
2579.86	3.7526e-09
2581.86	3.6856e-09
2583.86	3.6842e-09
2585.86	3.752e-09
2587.86	3.7108e-09
2589.88	3.6995e-09
2591.91	3.6806e-09
2593.92	3.682e-09
2595.92	3.6547e-09
2597.92	3.6544e-09
2599.94	3.6555e-09
2601.94	3.6199e-09
2603.92	3.7002e-09
2605.94	3.6594e-09
2607.94	3.6547e-09
2609.94	3.6081e-09
2611.98	3.6139e-09
2614	3.5884e-09
2616	3.6274e-09
2618	3.6006e-09
2620.01	3.6269e-09
2622.03	3.604e-09
2624.05	3.5752e-09
2626.05	3.607e-09
2628.05	3.5728e-09
2630.05	3.5395e-09
2632.05	3.5522e-09
2634.05	3.5774e-09
2636.05	3.5631e-09
2638.05	3.5014e-09
2640.05	3.5428e-09
2642.05	3.56e-09
2644.05	3.4965e-09
2646.06	3.5085e-09
2648.08	3.5248e-09
2650.08	3.4876e-09
2652.09	3.4891e-09
2654.09	3.4935e-09
2656.12	3.4863e-09
2658.12	3.5056e-09
2660.16	3.4595e-09
2662.16	3.4622e-09
2664.14	3.4935e-09
2666.16	3.4928e-09
2668.19	3.4581e-09
2670.19	3.4521e-09
2672.2	3.4327e-09
2674.22	3.4425e-09
2676.23	3.429e-09
2678.23	3.4213e-09
2680.23	3.4354e-09
2682.25	3.3902e-09
2684.26	3.4109e-09
2686.3	3.3772e-09
2688.31	3.3709e-09
2690.33	3.3956e-09
2692.34	3.4212e-09
2694.38	3.389e-09
2696.41	3.4167e-09
2698.42	3.3542e-09
2700.42	3.3388e-09
2702.42	3.3313e-09
2704.42	3.3958e-09
2706.42	3.3458e-09
2708.42	3.3484e-09
2710.42	3.3542e-09
2712.42	3.282e-09
2714.41	3.32e-09
2716.42	3.3369e-09
2718.45	3.3341e-09
2720.45	3.2768e-09
2722.44	3.2818e-09
2724.47	3.2719e-09
2726.5	3.3212e-09
2728.5	3.3089e-09
2730.5	3.3193e-09
2732.5	3.2194e-09
2734.53	3.2774e-09
2736.53	3.2807e-09
2738.53	3.2315e-09
2740.55	3.2878e-09
2742.56	3.2388e-09
2744.58	3.2281e-09
2746.58	3.2326e-09
2748.61	3.2345e-09
2750.61	3.2411e-09
2752.61	3.2034e-09
2754.61	3.2284e-09
2756.61	3.2417e-09
2758.61	3.2208e-09
2760.61	3.2374e-09
2762.62	3.2042e-09
2764.64	3.1932e-09
2766.66	3.189e-09
2768.67	3.1608e-09
2770.67	3.1484e-09
2772.69	3.1824e-09
2774.69	3.1679e-09
2776.69	3.1521e-09
2778.69	3.1732e-09
2780.69	3.1267e-09
2782.69	3.1615e-09
2784.7	3.1131e-09
2786.72	3.1201e-09
2788.72	3.1013e-09
2790.72	3.1025e-09
2792.73	3.1315e-09
2794.75	3.1008e-09
2796.75	3.1085e-09
2798.75	3.0958e-09
2800.78	3.1093e-09
2802.8	3.1239e-09
2804.8	3.1093e-09
2806.78	3.0632e-09
2808.8	3.0705e-09
2810.8	3.0631e-09
2812.83	3.0618e-09
2814.83	3.0506e-09
2816.83	3.0917e-09
2818.88	3.0727e-09
2820.89	3.0328e-09
2822.92	3.0174e-09
2824.92	3.0521e-09
2826.94	3.0049e-09
2828.97	3.0362e-09
2830.97	3.0231e-09
2832.98	2.9664e-09
2834.98	3.0314e-09
2837.03	3.0217e-09
2839.05	2.9992e-09
2841.05	3.0418e-09
2843.05	2.96e-09
2845.06	2.9646e-09
2847.08	2.9881e-09
2849.09	2.9673e-09
2851.09	2.9789e-09
2853.08	3.0025e-09
2855.09	2.9572e-09
2857.09	2.981e-09
2859.09	2.941e-09
2861.09	2.9273e-09
2863.09	2.9583e-09
2865.09	2.9102e-09
2867.09	2.9463e-09
2869.09	2.9343e-09
2871.09	2.9416e-09
2873.09	2.8669e-09
2875.11	2.8971e-09
2877.12	2.9049e-09
2879.14	2.9352e-09
2881.16	2.9137e-09
2883.14	2.8897e-09
2885.17	2.898e-09
2887.17	2.9019e-09
2889.17	2.9046e-09
2891.17	2.8979e-09
2893.16	2.8647e-09
2895.17	2.8357e-09
2897.17	2.8604e-09
2899.16	2.8334e-09
2901.17	2.8843e-09
2903.2	2.8621e-09
2905.2	2.8452e-09
2907.2	2.8449e-09
2909.22	2.8058e-09
2911.23	2.8195e-09
2913.25	2.7948e-09
2915.25	2.7823e-09
2917.28	2.8135e-09
2919.26	2.806e-09
2921.28	2.7901e-09
2923.3	2.7865e-09
2925.31	2.7823e-09
2927.31	2.8075e-09
2929.34	2.7702e-09
2931.36	2.7461e-09
2933.39	2.7807e-09
2935.39	2.7767e-09
2937.41	2.7726e-09
2939.41	2.7587e-09
2941.42	2.7229e-09
2943.45	2.7554e-09
2945.45	2.7426e-09
2947.47	2.7609e-09
2949.47	2.7513e-09
2951.47	2.7172e-09
2953.47	2.7066e-09
2955.47	2.7329e-09
2957.47	2.7322e-09
2959.47	2.7115e-09
2961.47	2.7395e-09
2963.48	2.7155e-09
2965.5	2.681e-09
2967.48	2.737e-09
2969.51	2.7159e-09
2971.53	2.7152e-09
2973.55	2.7014e-09
2975.55	2.6966e-09
2977.53	2.6615e-09
2979.55	2.6871e-09
2981.55	2.6485e-09
2983.55	2.6792e-09
2985.53	2.6439e-09
2987.55	2.6588e-09
2989.56	2.6692e-09
2991.58	2.6128e-09
2993.58	2.6288e-09
2995.58	2.6483e-09
2997.59	2.6064e-09
2999.61	2.6215e-09
3001.62	2.644e-09
3003.62	2.6372e-09
3005.64	2.5836e-09
3007.66	2.6167e-09
3009.66	2.5955e-09
3011.66	2.5931e-09
3013.66	2.5803e-09
3015.66	2.5999e-09
3017.66	2.581e-09
3019.66	2.5847e-09
3021.66	2.6028e-09
3023.66	2.6032e-09
3025.69	2.6128e-09
3027.69	2.5588e-09
3029.7	2.5647e-09
3031.72	2.5702e-09
3033.73	2.5647e-09
3035.73	2.5612e-09
3037.73	2.5617e-09
3039.73	2.55e-09
3041.73	2.533e-09
3043.73	2.5401e-09
3045.73	2.5453e-09
3047.73	2.543e-09
3049.73	2.5117e-09
3051.72	2.5205e-09
3053.73	2.5222e-09
3055.73	2.5041e-09
3057.75	2.478e-09
3059.76	2.5178e-09
3061.78	2.5105e-09
3063.8	2.4849e-09
3065.8	2.5146e-09
3067.81	2.4872e-09
3069.81	2.4425e-09
3071.81	2.4972e-09
3073.81	2.4705e-09
3075.81	2.4658e-09
3077.81	2.4649e-09
3079.86	2.4713e-09
3081.86	2.4174e-09
3083.88	2.4516e-09
3085.88	2.432e-09
3087.88	2.4549e-09
3089.89	2.432e-09
3091.89	2.4433e-09
3093.92	2.4072e-09
3095.95	2.4169e-09
3097.95	2.4411e-09
3100	2.4354e-09
3101.98	2.4072e-09
3104.01	2.3923e-09
3106.03	2.4356e-09
3108.03	2.4179e-09
3110.05	2.3551e-09
3112.06	2.4214e-09
3114.08	2.3735e-09
3116.08	2.4147e-09
3118.09	2.3892e-09
3120.11	2.3922e-09
3122.09	2.3911e-09
3124.11	2.3847e-09
3126.11	2.3789e-09
3128.11	2.3414e-09
3130.12	2.348e-09
3132.16	2.294e-09
3134.17	2.3325e-09
3136.17	2.3571e-09
3138.17	2.3555e-09
3140.19	2.3393e-09
3142.22	2.3047e-09
3144.22	2.3146e-09
3146.22	2.356e-09
3148.22	2.353e-09
3150.22	2.3108e-09
3152.22	2.2874e-09
3154.25	2.313e-09
3156.25	2.3036e-09
3158.23	2.3131e-09
3160.25	2.3079e-09
3162.28	2.2919e-09
3164.28	2.2995e-09
3166.3	2.2993e-09
3168.3	2.32e-09
3170.3	2.2823e-09
3172.3	2.2916e-09
3174.3	2.2382e-09
3176.3	2.2735e-09
3178.3	2.2662e-09
3180.31	2.2803e-09
3182.31	2.2475e-09
3184.34	2.287e-09
3186.36	2.2124e-09
3188.36	2.2519e-09
3190.38	2.2189e-09
3192.39	2.2524e-09
3194.41	2.2595e-09
3196.41	2.2075e-09
3198.41	2.2407e-09
3200.42	2.2524e-09
3202.44	2.218e-09
3204.45	2.2268e-09
3206.47	2.234e-09
3208.47	2.2209e-09
3210.48	2.216e-09
3212.48	2.186e-09
3214.48	2.1659e-09
3216.48	2.1953e-09
3218.48	2.1783e-09
3220.48	2.2031e-09
3222.48	2.1926e-09
3224.48	2.1844e-09
3226.47	2.1645e-09
3228.48	2.1652e-09
3230.51	2.1529e-09
3232.51	2.1972e-09
3234.53	2.1627e-09
3236.55	2.1743e-09
3238.56	2.1473e-09
3240.56	2.1287e-09
3242.56	2.1258e-09
3244.56	2.1238e-09
3246.56	2.1613e-09
3248.56	2.1436e-09
3250.58	2.1706e-09
3252.58	2.134e-09
3254.59	2.128e-09
3256.59	2.1089e-09
3258.59	2.1194e-09
3260.59	2.1462e-09
3262.58	2.0979e-09
3264.62	2.0913e-09
3266.62	2.0918e-09
3268.64	2.0979e-09
3270.64	2.1193e-09
3272.66	2.0863e-09
3274.67	2.0783e-09
3276.67	2.0912e-09
3278.69	2.0974e-09
3280.7	2.0575e-09
3282.7	2.094e-09
3284.72	2.0883e-09
3286.72	2.0663e-09
3288.75	2.0576e-09
3290.75	2.0633e-09
3292.75	2.0337e-09
3294.75	2.0742e-09
3296.75	2.0585e-09
3298.75	2.0568e-09
3300.75	2.038e-09
3302.75	2.0267e-09
3304.76	2.0482e-09
3306.78	2.0351e-09
3308.78	2.0191e-09
3310.78	2.0264e-09
3312.81	2.0226e-09
3314.83	1.9925e-09
3316.83	2.0095e-09
3318.86	1.993e-09
3320.86	1.9985e-09
3322.86	1.9878e-09
3324.88	2.0085e-09
3326.89	2.0087e-09
3328.89	1.9367e-09
3330.92	1.9982e-09
3332.92	2.0008e-09
3334.95	1.9994e-09
3336.97	1.9728e-09
3338.97	1.9895e-09
3340.95	1.9712e-09
3342.98	1.9728e-09
3345	2.0072e-09
3347	1.9963e-09
3349	1.9269e-09
3351.01	1.9701e-09
3353.03	1.9383e-09
3355.03	1.9731e-09
3357.05	1.9541e-09
3359.05	1.9223e-09
3361.01	1.9325e-09
3363.05	1.9143e-09
3365.08	1.9471e-09
3367.08	1.9106e-09
3369.08	1.9436e-09
3371.09	1.9476e-09
3373.09	1.9153e-09
3375.12	1.9278e-09
3377.12	1.937e-09
3379.11	1.9128e-09
3381.11	1.9147e-09
3383.12	1.9054e-09
3385.14	1.921e-09
3387.16	1.8868e-09
3389.17	1.9205e-09
3391.19	1.9083e-09
3393.2	1.8704e-09
3395.23	1.8706e-09
3397.23	1.8625e-09
3399.25	1.8743e-09
3401.26	1.8604e-09
3403.26	1.8394e-09
3405.28	1.8603e-09
3407.31	1.8648e-09
3409.33	1.8808e-09
3411.33	1.8356e-09
3413.34	1.8707e-09
3415.34	1.8594e-09
3417.34	1.8719e-09
3419.34	1.829e-09
3421.34	1.8084e-09
3423.34	1.8619e-09
3425.34	1.8584e-09
3427.33	1.8154e-09
3429.34	1.8339e-09
3431.34	1.86e-09
3433.34	1.807e-09
3435.34	1.8284e-09
3437.34	1.8479e-09
3439.34	1.8276e-09
3441.33	1.8302e-09
3443.34	1.8254e-09
3445.38	1.7629e-09
3447.38	1.8146e-09
3449.38	1.8144e-09
3451.38	1.7763e-09
3453.41	1.7674e-09
3455.42	1.7904e-09
3457.41	1.7897e-09
3459.42	1.8178e-09
3461.42	1.7924e-09
3463.42	1.7689e-09
3465.44	1.7806e-09
3467.45	1.7802e-09
3469.47	1.7966e-09
3471.48	1.7419e-09
3473.48	1.7709e-09
3475.5	1.7788e-09
3477.5	1.7525e-09
3479.5	1.7255e-09
3481.5	1.7364e-09
3483.5	1.7368e-09
3485.51	1.7351e-09
3487.53	1.7478e-09
3489.51	1.7251e-09
3491.53	1.7424e-09
3493.56	1.7274e-09
3495.56	1.7488e-09
3497.58	1.7241e-09
3499.59	1.7323e-09
3501.61	1.7385e-09
3503.61	1.7172e-09
3505.61	1.7336e-09
3507.61	1.7156e-09
3509.59	1.7053e-09
3511.61	1.7203e-09
3513.62	1.7053e-09
3515.62	1.7259e-09
3517.62	1.7093e-09
3519.66	1.6758e-09
3521.67	1.6827e-09
3523.69	1.6991e-09
3525.69	1.6994e-09
3527.72	1.7144e-09
3529.72	1.6945e-09
3531.75	1.669e-09
3533.75	1.6603e-09
3535.76	1.6691e-09
3537.78	1.6589e-09
3539.78	1.6578e-09
3541.8	1.676e-09
3543.76	1.6477e-09
3545.8	1.6579e-09
3547.8	1.6614e-09
3549.81	1.6633e-09
3551.84	1.6692e-09
3553.86	1.651e-09
3555.86	1.6322e-09
3557.86	1.6481e-09
3559.88	1.6531e-09
3561.91	1.6298e-09
3563.91	1.6529e-09
3565.91	1.6469e-09
3567.91	1.6381e-09
3569.94	1.6259e-09
3571.94	1.6356e-09
3573.95	1.6457e-09
3575.97	1.6311e-09
3577.98	1.606e-09
3579.98	1.5998e-09
3581.98	1.6195e-09
3583.98	1.5979e-09
3585.98	1.5886e-09
3587.98	1.6103e-09
3589.98	1.6134e-09
3591.98	1.5985e-09
3593.97	1.6e-09
3595.98	1.59e-09
3598	1.6125e-09
3600.03	1.5952e-09
3602.05	1.5865e-09
3604.05	1.5696e-09
3606.08	1.5699e-09
3608.09	1.563e-09
3610.09	1.5904e-09
3612.09	1.5614e-09
3614.11	1.5547e-09
3616.12	1.5643e-09
3618.16	1.5624e-09
3620.16	1.5643e-09
3622.16	1.587e-09
3624.17	1.5773e-09
3626.17	1.5643e-09
3628.17	1.5408e-09
3630.17	1.5789e-09
3632.17	1.5661e-09
3634.17	1.5473e-09
3636.17	1.5668e-09
3638.17	1.585e-09
3640.17	1.5275e-09
3642.17	1.5296e-09
3644.2	1.5114e-09
3646.2	1.534e-09
3648.2	1.5278e-09
3650.22	1.5404e-09
3652.23	1.509e-09
3654.25	1.5295e-09
3656.25	1.5102e-09
3658.25	1.4885e-09
3660.25	1.5003e-09
3662.25	1.5075e-09
3664.23	1.5143e-09
3666.25	1.5217e-09
3668.26	1.4855e-09
3670.28	1.5296e-09
3672.31	1.467e-09
3674.31	1.5232e-09
3676.38	1.4958e-09
3678.38	1.4909e-09
3680.41	1.4683e-09
3682.42	1.5137e-09
3684.44	1.4798e-09
3686.45	1.4786e-09
3688.47	1.4728e-09
3690.5	1.4561e-09
3692.53	1.4854e-09
3694.55	1.4993e-09
3696.59	1.4501e-09
3698.61	1.4755e-09
3700.64	1.4611e-09
3702.66	1.4831e-09
3704.7	1.466e-09
3706.72	1.4542e-09
3708.73	1.4512e-09
3710.75	1.4381e-09
3712.78	1.4574e-09
3714.8	1.4559e-09
3716.83	1.4588e-09
3718.86	1.4466e-09
3720.88	1.4602e-09
3722.89	1.4361e-09
3724.91	1.424e-09
3726.94	1.4352e-09
3728.94	1.4393e-09
3730.94	1.4276e-09
3732.94	1.4102e-09
3734.94	1.4146e-09
3736.97	1.4053e-09
3739	1.406e-09
3741	1.4162e-09
3743.01	1.3993e-09
3745.01	1.4001e-09
3747.05	1.3955e-09
3749.05	1.3985e-09
3751.03	1.4068e-09
3753.05	1.3967e-09
3755.05	1.3845e-09
3757.05	1.3927e-09
3759.05	1.3936e-09
3761.05	1.4025e-09
3763.05	1.4196e-09
3765.05	1.3994e-09
3767.05	1.3976e-09
3769.05	1.3801e-09
3771.08	1.3781e-09
3773.08	1.3904e-09
3775.09	1.3694e-09
3777.11	1.3742e-09
3779.12	1.3705e-09
3781.12	1.3793e-09
3783.16	1.3676e-09
3785.16	1.372e-09
3787.17	1.3442e-09
3789.19	1.3789e-09
3791.19	1.3612e-09
3793.19	1.34e-09
3795.2	1.3521e-09
3797.2	1.3599e-09
3799.2	1.3616e-09
3801.2	1.3636e-09
3803.2	1.3593e-09
3805.23	1.3542e-09
3807.23	1.3571e-09
3809.26	1.3657e-09
3811.28	1.3381e-09
3813.3	1.3428e-09
3815.31	1.3407e-09
3817.33	1.3618e-09
3819.34	1.3362e-09
3821.34	1.322e-09
3823.34	1.3471e-09
3825.36	1.3204e-09
3827.38	1.3267e-09
3829.38	1.308e-09
3831.41	1.311e-09
3833.42	1.3305e-09
3835.42	1.3113e-09
3837.42	1.3062e-09
3839.42	1.314e-09
3841.42	1.3185e-09
3843.42	1.3027e-09
3845.42	1.3039e-09
3847.42	1.3346e-09
3849.42	1.2898e-09
3851.44	1.3077e-09
3853.45	1.2886e-09
3855.45	1.2916e-09
3857.48	1.307e-09
3859.5	1.2706e-09
3861.5	1.3068e-09
3863.5	1.3025e-09
3865.5	1.2882e-09
3867.53	1.3025e-09
3869.53	1.2857e-09
3871.5	1.2822e-09
3873.55	1.2755e-09
3875.56	1.2724e-09
3877.58	1.2696e-09
3879.58	1.2856e-09
3881.58	1.2665e-09
3883.58	1.2762e-09
3885.58	1.2649e-09
3887.59	1.2716e-09
3889.61	1.2596e-09
3891.61	1.2708e-09
3893.61	1.2685e-09
3895.64	1.2608e-09
3897.64	1.2674e-09
3899.66	1.2346e-09
3901.67	1.255e-09
3903.69	1.2681e-09
3905.7	1.2299e-09
3907.72	1.238e-09
3909.72	1.236e-09
3911.72	1.224e-09
3913.75	1.2607e-09
3915.75	1.2389e-09
3917.75	1.2318e-09
3919.76	1.2423e-09
3921.76	1.2359e-09
3923.76	1.2438e-09
3925.76	1.2212e-09
3927.76	1.2377e-09
3929.76	1.2319e-09
3931.8	1.2153e-09
3933.83	1.2423e-09
3935.83	1.2064e-09
3937.89	1.2031e-09
3939.89	1.2081e-09
3941.91	1.2057e-09
3943.91	1.2206e-09
3945.94	1.2042e-09
3947.97	1.1957e-09
3949.97	1.2197e-09
3951.98	1.2203e-09
3953.98	1.2047e-09
3956.03	1.2131e-09
3958.05	1.2153e-09
3960.05	1.1921e-09
3962.05	1.1939e-09
3964.05	1.2082e-09
3966.08	1.2049e-09
3968.08	1.2151e-09
3970.09	1.1728e-09
3972.09	1.2058e-09
3974.08	1.1747e-09
3976.09	1.1714e-09
3978.09	1.1894e-09
3980.09	1.1964e-09
3982.09	1.1856e-09
3984.09	1.1735e-09
3986.09	1.1748e-09
3988.09	1.1812e-09
3990.12	1.1771e-09
3992.12	1.161e-09
3994.12	1.1553e-09
3996.14	1.1659e-09
3998.16	1.1731e-09
4000.17	1.1713e-09
4002.17	1.1403e-09
4004.2	1.1646e-09
4006.2	1.1797e-09
4008.2	1.1646e-09
4010.2	1.1511e-09
4012.23	1.164e-09
4014.26	1.1473e-09
4016.26	1.1307e-09
4018.28	1.1461e-09
4020.28	1.1354e-09
4022.28	1.1482e-09
4024.28	1.1485e-09
4026.3	1.1294e-09
4028.3	1.1413e-09
4030.31	1.1387e-09
4032.31	1.1404e-09
4034.31	1.1419e-09
4036.34	1.117e-09
4038.34	1.1372e-09
4040.34	1.1041e-09
4042.34	1.1278e-09
4044.34	1.1201e-09
4046.38	1.1213e-09
4048.38	1.1123e-09
4050.39	1.1211e-09
4052.41	1.1275e-09
4054.42	1.1028e-09
4056.42	1.131e-09
4058.42	1.1051e-09
4060.42	1.1136e-09
4062.41	1.1148e-09
4064.44	1.0935e-09
4066.45	1.1028e-09
4068.47	1.0894e-09
4070.48	1.1017e-09
4072.5	1.096e-09
4074.51	1.09e-09
4076.55	1.0886e-09
4078.55	1.0848e-09
4080.56	1.0864e-09
4082.59	1.0942e-09
4084.58	1.0906e-09
4086.61	1.0815e-09
4088.61	1.0846e-09
4090.61	1.0779e-09
4092.66	1.0719e-09
4094.67	1.0935e-09
4096.69	1.0835e-09
4098.7	1.0872e-09
4100.7	1.0798e-09
4102.72	1.0855e-09
4104.75	1.0601e-09
4106.75	1.077e-09
4108.72	1.0739e-09
4110.75	1.0784e-09
4112.77	1.064e-09
4114.78	1.0655e-09
4116.8	1.0619e-09
4118.83	1.0689e-09
4120.83	1.0576e-09
4122.83	1.0593e-09
4124.86	1.0488e-09
4126.86	1.0415e-09
4128.88	1.0631e-09
4130.88	1.0436e-09
4132.92	1.0488e-09
4134.92	1.0542e-09
4136.95	1.0443e-09
4138.97	1.0396e-09
4140.97	1.0492e-09
4142.97	1.0245e-09
4144.98	1.0528e-09
4147	1.0336e-09
4149.02	1.0596e-09
4151.02	1.0396e-09
4153.05	1.0353e-09
4155.08	1.0376e-09
4157.06	1.0498e-09
4159.09	1.0268e-09
4161.11	1.0268e-09
4163.11	1.0246e-09
4165.12	1.0115e-09
4167.16	1.0444e-09
4169.16	1.0204e-09
4171.16	1.0297e-09
4173.17	1.0259e-09
4175.19	1.0263e-09
4177.2	1.0226e-09
4179.22	1.0086e-09
4181.22	1.0263e-09
4183.23	1.0044e-09
4185.27	1.0278e-09
4187.27	1.0097e-09
4189.3	1.0216e-09
4191.31	1.0016e-09
4193.34	1.0049e-09
4195.34	1.0067e-09
4197.34	9.9994e-10
4199.38	9.8493e-10
4201.38	9.9727e-10
4203.38	1.0062e-09
4205.38	9.9494e-10
4207.38	9.9029e-10
4209.41	9.738e-10
4211.41	1.002e-09
4213.42	9.6499e-10
4215.42	9.7867e-10
4217.42	9.8252e-10
4219.44	9.8714e-10
4221.45	9.6892e-10
4223.48	9.8713e-10
4225.48	9.6217e-10
4227.5	9.7019e-10
4229.53	9.7174e-10
4231.53	9.6262e-10
4233.53	9.643e-10
4235.53	9.7231e-10
4237.53	9.5556e-10
4239.53	9.6376e-10
4241.53	9.8649e-10
4243.55	9.8619e-10
4245.56	9.6727e-10
4247.56	9.6288e-10
4249.59	9.6116e-10
4251.59	9.504e-10
4253.61	9.5043e-10
4255.61	9.4679e-10
4257.61	9.4459e-10
4259.61	9.4166e-10
4261.61	9.6278e-10
4263.61	9.5106e-10
4265.64	9.5453e-10
4267.64	9.5775e-10
4269.64	9.357e-10
4271.66	9.5514e-10
4273.67	9.4509e-10
4275.67	9.3697e-10
4277.69	9.4743e-10
4279.72	9.4647e-10
4281.72	9.46e-10
4283.72	9.2572e-10
4285.72	9.3858e-10
4287.75	9.3771e-10
4289.75	9.2626e-10
4291.75	9.3536e-10
4293.75	9.3309e-10
4295.78	9.2824e-10
4297.8	9.2222e-10
4299.8	9.2605e-10
4301.8	9.1348e-10
4303.8	9.0793e-10
4305.8	9.2654e-10
4307.8	9.1982e-10
4309.83	9.0923e-10
4311.83	8.9697e-10
4313.83	9.1295e-10
4315.8	8.968e-10
4317.86	9.2435e-10
4319.84	9.1267e-10
4321.88	9.0504e-10
4323.91	8.9419e-10
4325.91	9.078e-10
4327.91	9.1169e-10
4329.92	8.9581e-10
4331.94	9.1279e-10
4333.94	8.9769e-10
4335.94	8.9189e-10
4337.95	8.9055e-10
4339.97	8.9628e-10
4341.98	8.893e-10
4343.98	8.7936e-10
4345.98	8.9854e-10
4347.97	8.7703e-10
4350	8.8694e-10
4352.02	8.8194e-10
4354.02	8.9276e-10
4356	8.5807e-10
4358.02	8.8966e-10
4360.05	8.7861e-10
4362.05	8.9023e-10
4364.05	8.8092e-10
4366.06	8.6667e-10
4368.05	8.8995e-10
4370.08	8.8376e-10
4372.08	8.5909e-10
4374.09	8.7569e-10
4376.09	8.6711e-10
4378.09	8.5459e-10
4380.09	8.8473e-10
4382.09	8.6169e-10
4384.09	8.7699e-10
4386.09	8.7232e-10
4388.09	8.4516e-10
4390.09	8.5262e-10
4392.09	8.5394e-10
4394.09	8.5279e-10
4396.09	8.7273e-10
4398.09	8.5196e-10
4400.09	8.6114e-10
4402.09	8.4991e-10
4404.09	8.6538e-10
4406.09	8.5782e-10
4408.11	8.3882e-10
4410.12	8.602e-10
4412.12	8.3156e-10
4414.12	8.2963e-10
4416.14	8.2417e-10
4418.16	8.3886e-10
4420.17	8.3459e-10
4422.17	8.2697e-10
4424.17	8.1858e-10
4426.17	8.4007e-10
4428.2	8.3018e-10
4430.2	8.2324e-10
4432.2	8.1563e-10
4434.22	8.3339e-10
4436.25	8.1822e-10
4438.25	8.438e-10
4440.25	8.223e-10
