t	p
4442.28	7.2603e-10
4444.31	7.4541e-10
4446.31	7.3481e-10
4448.31	7.4119e-10
4450.31	7.443e-10
4452.34	7.4461e-10
4454.38	7.4249e-10
4456.39	7.3053e-10
4458.41	7.3719e-10
4460.42	7.1858e-10
4462.42	7.3709e-10
4464.44	7.2343e-10
4466.45	7.2954e-10
4468.45	7.1881e-10
4470.45	7.2655e-10
4472.47	7.3317e-10
4474.48	7.3752e-10
4476.5	7.3625e-10
4478.5	7.2258e-10
4480.5	7.2761e-10
4482.5	7.3005e-10
4484.5	7.1177e-10
4486.48	7.3292e-10
4488.5	7.1681e-10
4490.5	7.1967e-10
4492.5	7.2101e-10
4494.53	7.1681e-10
4496.56	7.2183e-10
4498.58	7.1135e-10
4500.61	7.2385e-10
4502.59	7.21e-10
4504.61	7.0341e-10
4506.61	7.3081e-10
4508.61	7.1124e-10
4510.61	7.0441e-10
4512.61	7.1039e-10
4514.64	7.0738e-10
4516.64	7.1226e-10
4518.62	7.2932e-10
4520.64	7.1885e-10
4522.67	6.9346e-10
4524.67	7.1632e-10
4526.69	7.2293e-10
4528.69	7.0514e-10
4530.69	7.1627e-10
4532.69	7.1342e-10
4534.69	7.1997e-10
4536.7	7.1199e-10
4538.72	6.9758e-10
4540.73	7.1646e-10
4542.75	7.1439e-10
4544.75	7.0028e-10
4546.77	7.001e-10
4548.78	6.9159e-10
4550.8	6.9538e-10
4552.8	7.1649e-10
4554.8	6.9679e-10
4556.8	6.8749e-10
4558.8	6.8826e-10
4560.8	7.1286e-10
4562.8	6.8154e-10
4564.8	6.8443e-10
4566.8	6.8326e-10
4568.81	6.9222e-10
4570.83	7.05e-10
4572.83	6.9046e-10
4574.83	6.9664e-10
4576.83	6.971e-10
4578.84	6.9968e-10
4580.86	6.9459e-10
4582.88	6.8967e-10
4584.88	7.0441e-10
4586.89	6.9899e-10
4588.91	6.9769e-10
4590.91	6.9279e-10
4592.91	6.7883e-10
4594.92	6.7046e-10
4596.94	6.7721e-10
4598.95	6.7952e-10
4600.95	6.6939e-10
4602.95	6.7436e-10
4604.94	6.7859e-10
4606.95	6.7881e-10
4608.95	6.8429e-10
4610.95	6.7406e-10
4612.95	6.6459e-10
4614.95	6.7803e-10
4616.95	6.7998e-10
4618.98	6.7916e-10
4620.98	6.8112e-10
4622.98	6.7885e-10
4624.97	6.8823e-10
4627.02	6.777e-10
4629.02	6.6199e-10
4631.03	6.5835e-10
4633.02	6.7112e-10
4635.03	6.7688e-10
4637.03	6.6003e-10
4639.03	6.5982e-10
4641.03	6.5422e-10
4643.03	6.657e-10
4645.03	6.6378e-10
4647.03	6.681e-10
4649.03	6.7679e-10
4651.06	6.6646e-10
4653.06	6.6022e-10
4655.06	6.6082e-10
4657.08	6.6504e-10
4659.09	6.5087e-10
4661.11	6.648e-10
4663.11	6.6126e-10
4665.14	6.5297e-10
4667.14	6.4688e-10
4669.14	6.738e-10
4671.14	6.5256e-10
4673.14	6.628e-10
4675.12	6.6238e-10
4677.14	6.646e-10
4679.14	6.5803e-10
4681.16	6.7034e-10
4683.17	6.5333e-10
4685.19	6.6639e-10
4687.22	6.6375e-10
4689.22	6.4923e-10
4691.22	6.5086e-10
4693.22	6.4553e-10
4695.23	6.4098e-10
4697.25	6.5527e-10
4699.25	6.6094e-10
4701.28	6.5319e-10
4703.28	6.4883e-10
4705.3	6.5019e-10
4707.31	6.5142e-10
4709.31	6.3289e-10
4711.34	6.2402e-10
4713.36	6.521e-10
4715.36	6.5352e-10
4717.36	6.5277e-10
4719.36	6.3877e-10
4721.36	6.46e-10
4723.36	6.2932e-10
4725.39	6.3716e-10
4727.39	6.3211e-10
4729.39	6.3172e-10
4731.41	6.4351e-10
4733.42	6.3811e-10
4735.44	6.3229e-10
4737.42	6.4477e-10
4739.47	6.3842e-10
4741.47	6.3812e-10
4743.48	6.2401e-10
4745.52	6.3751e-10
4747.52	6.3721e-10
4749.53	6.2647e-10
4751.55	6.3536e-10
4753.55	6.192e-10
4755.58	6.2121e-10
4757.59	6.3807e-10
4759.62	6.2869e-10
4761.64	6.258e-10
4763.66	6.2818e-10
4765.66	6.3592e-10
4767.64	6.3266e-10
4769.66	6.2789e-10
4771.66	6.0233e-10
4773.66	6.2441e-10
4775.66	6.2709e-10
4777.66	6.24e-10
4779.67	6.1516e-10
4781.72	6.196e-10
4783.73	6.1001e-10
4785.73	6.3367e-10
4787.77	6.3015e-10
4789.77	6.182e-10
4791.77	6.2408e-10
4793.77	6.2479e-10
4795.77	5.9788e-10
4797.77	6.1063e-10
4799.77	6.1954e-10
4801.8	6.2041e-10
4803.8	6.1397e-10
4805.8	6.1298e-10
4807.8	6.1012e-10
4809.83	6.0481e-10
4811.84	5.9896e-10
4813.84	6.1459e-10
4815.86	6.0936e-10
4817.89	6.1386e-10
4819.91	6.0026e-10
4821.91	6.0073e-10
4823.91	6.0366e-10
4825.94	5.9937e-10
4827.92	6.0166e-10
4829.92	6.0786e-10
4831.97	6.0223e-10
4833.98	5.8802e-10
4835.95	6.1308e-10
4837.98	6.0487e-10
4840.02	5.8741e-10
4842.02	5.9946e-10
4844.03	6.1211e-10
4846.05	6.0168e-10
4848.06	5.9642e-10
4850.06	6.0362e-10
4852.06	5.9852e-10
4854.06	5.9008e-10
4856.08	6.0028e-10
4858.09	5.9515e-10
4860.09	5.9444e-10
4862.09	5.9556e-10
4864.12	5.9624e-10
4866.12	5.9488e-10
4868.14	6.0471e-10
4870.14	6.0516e-10
4872.14	5.9414e-10
4874.14	5.8651e-10
4876.14	5.8232e-10
4878.17	5.8781e-10
4880.2	5.9556e-10
4882.22	5.8349e-10
4884.25	5.8663e-10
4886.25	5.9011e-10
4888.25	5.8729e-10
4890.25	5.841e-10
4892.27	5.9304e-10
4894.28	6.0175e-10
4896.27	5.8979e-10
4898.31	5.9532e-10
4900.31	5.8239e-10
4902.33	5.769e-10
4904.36	5.7456e-10
4906.38	5.8947e-10
4908.39	5.8512e-10
4910.39	5.8938e-10
4912.39	5.8401e-10
4914.42	5.7945e-10
4916.42	5.6784e-10
4918.44	5.7126e-10
4920.44	5.8854e-10
4922.44	5.7513e-10
4924.44	5.8266e-10
4926.44	5.9532e-10
4928.47	5.6602e-10
4930.48	5.8193e-10
4932.52	5.7918e-10
4934.53	5.6993e-10
4936.55	5.6677e-10
4938.55	5.7844e-10
4940.55	5.751e-10
4942.56	5.7041e-10
4944.58	5.5713e-10
4946.58	5.832e-10
4948.58	5.7049e-10
4950.58	5.7478e-10
4952.58	5.7063e-10
4954.59	5.7473e-10
4956.61	5.6616e-10
4958.62	5.5863e-10
4960.62	5.772e-10
4962.66	5.6275e-10
4964.69	5.5838e-10
4966.69	5.7414e-10
4968.69	5.638e-10
4970.7	5.6861e-10
4972.73	5.6753e-10
4974.73	5.6961e-10
4976.73	5.7702e-10
4978.72	5.6019e-10
4980.77	5.608e-10
4982.78	5.7014e-10
4984.81	5.641e-10
4986.83	5.6149e-10
4988.83	5.6057e-10
4990.84	5.6412e-10
4992.86	5.6732e-10
4994.88	5.5636e-10
4996.88	5.6759e-10
4998.91	5.5872e-10
5000.91	5.5686e-10
5002.92	5.4961e-10
5004.94	5.5694e-10
5006.95	5.5112e-10
5008.97	5.4937e-10
5010.98	5.5298e-10
5012.98	5.4865e-10
5014.98	5.4497e-10
5017	5.5643e-10
5019.02	5.6306e-10
5021.02	5.4886e-10
5023.03	5.6169e-10
5025.05	5.5275e-10
5027.05	5.6189e-10
5029.05	5.5975e-10
5031.05	5.4611e-10
5033.06	5.6673e-10
5035.08	5.7208e-10
5037.09	5.5006e-10
5039.09	5.4995e-10
5041.12	5.6004e-10
5043.12	5.565e-10
5045.12	5.5361e-10
5047.12	5.5807e-10
5049.14	5.5835e-10
5051.16	5.5177e-10
5053.17	5.5454e-10
5055.17	5.4344e-10
5057.17	5.4151e-10
5059.17	5.4299e-10
5061.19	5.5737e-10
5063.2	5.4806e-10
5065.2	5.4274e-10
5067.2	5.5444e-10
5069.2	5.4783e-10
5071.2	5.417e-10
5073.2	5.4923e-10
5075.23	5.416e-10
5077.23	5.3245e-10
5079.23	5.4247e-10
5081.25	5.4089e-10
5083.27	5.3419e-10
5085.27	5.4237e-10
5087.28	5.4044e-10
5089.28	5.4218e-10
5091.28	5.3764e-10
5093.28	5.3801e-10
5095.28	5.4229e-10
5097.27	5.3733e-10
5099.28	5.263e-10
5101.28	5.4987e-10
5103.28	5.3487e-10
5105.28	5.1887e-10
5107.3	5.3396e-10
5109.31	5.3573e-10
5111.31	5.4499e-10
5113.31	5.32e-10
5115.33	5.5543e-10
5117.34	5.4129e-10
5119.36	5.3906e-10
5121.36	5.3216e-10
5123.36	5.2845e-10
5125.36	5.3153e-10
5127.36	5.205e-10
5129.36	5.3962e-10
5131.36	5.2961e-10
5133.36	5.2964e-10
5135.39	5.2224e-10
5137.42	5.3362e-10
5139.44	5.3106e-10
5141.47	5.2094e-10
5143.47	5.1649e-10
5145.47	5.4384e-10
5147.47	5.3874e-10
5149.5	5.2204e-10
5151.52	5.1899e-10
5153.55	5.2243e-10
5155.56	5.4e-10
5157.56	5.2406e-10
5159.58	5.242e-10
5161.58	5.4045e-10
5163.58	5.3948e-10
5165.61	5.1564e-10
5167.61	5.2839e-10
5169.61	5.1422e-10
5171.58	5.2348e-10
5173.61	5.2274e-10
5175.61	5.2765e-10
5177.61	5.1994e-10
5179.66	5.3182e-10
5181.64	5.271e-10
5183.64	5.2716e-10
5185.66	5.2678e-10
5187.67	5.2073e-10
5189.69	5.2975e-10
5191.72	5.2598e-10
5193.73	5.3194e-10
5195.77	5.1708e-10
5197.75	5.2827e-10
5199.77	5.2384e-10
5201.77	5.2412e-10
5203.77	5.1201e-10
5205.77	5.2212e-10
5207.8	5.282e-10
5209.8	5.16e-10
5211.83	5.0096e-10
5213.83	5.143e-10
5215.83	5.1767e-10
5217.84	5.2054e-10
5219.84	5.1011e-10
5221.84	5.2533e-10
5223.84	5.1732e-10
5225.84	5.2006e-10
5227.84	5.0724e-10
5229.88	5.179e-10
5231.91	5.1697e-10
5233.94	5.1263e-10
5235.95	5.2519e-10
5237.94	5.0988e-10
5239.95	5.213e-10
5241.94	5.1641e-10
5243.95	5.2113e-10
5245.95	5.1789e-10
5247.95	5.1317e-10
5249.95	5.0974e-10
5251.95	5.0494e-10
5253.94	4.9907e-10
5255.95	5.1428e-10
5257.95	4.9955e-10
5259.95	4.995e-10
5261.95	5.0198e-10
5263.95	5.0957e-10
5265.95	5.193e-10
5267.95	5.1778e-10
5269.98	5.1038e-10
5271.98	4.951e-10
5273.98	5.0181e-10
5275.98	5.0397e-10
5278.02	5.0325e-10
5280.03	5.0222e-10
5282.03	4.9652e-10
5284.06	5.1632e-10
5286.06	5.0833e-10
5288.06	5.0992e-10
5290.06	5.0605e-10
5292.09	5.1869e-10
5294.09	4.9901e-10
5296.11	5.2435e-10
5298.11	4.8608e-10
5300.11	5.0167e-10
5302.11	4.9418e-10
5304.14	4.9142e-10
5306.16	4.9074e-10
5308.19	4.917e-10
5310.19	4.9959e-10
5312.2	5.0181e-10
5314.22	5.0609e-10
5316.23	5.0141e-10
5318.25	4.9535e-10
5320.27	5.0109e-10
5322.3	5.0047e-10
5324.33	5.0166e-10
5326.33	5.0384e-10
5328.34	4.9443e-10
5330.36	4.9077e-10
5332.39	5.1414e-10
5334.39	4.9468e-10
5336.41	4.9144e-10
5338.42	5.1424e-10
5340.44	5.0811e-10
5342.44	5.009e-10
5344.47	4.8846e-10
5346.47	4.905e-10
5348.47	4.9332e-10
5350.47	4.7885e-10
5352.5	4.7999e-10
5354.5	4.9597e-10
5356.52	4.931e-10
5358.52	5.0803e-10
5360.52	4.9714e-10
5362.52	4.8882e-10
5364.55	4.9473e-10
5366.58	4.8719e-10
5368.61	4.9568e-10
5370.62	4.8569e-10
5372.62	4.9421e-10
5374.62	4.8876e-10
5376.62	4.9002e-10
5378.64	4.9128e-10
5380.67	4.9956e-10
5382.69	4.9208e-10
5384.7	5.0548e-10
5386.72	5.0671e-10
5388.72	4.8707e-10
5390.73	5.1697e-10
5392.73	4.7984e-10
5394.73	4.8089e-10
5396.73	4.9008e-10
5398.73	4.8259e-10
5400.75	4.8067e-10
5402.77	5.0065e-10
5404.77	4.7835e-10
5406.77	4.7086e-10
5408.77	4.7754e-10
5410.75	4.8441e-10
5412.77	4.9065e-10
5414.77	4.9441e-10
5416.8	4.8333e-10
5418.8	4.8462e-10
5420.81	4.8432e-10
5422.81	4.7441e-10
5424.83	4.7276e-10
5426.84	4.7566e-10
5428.86	4.6776e-10
5430.88	4.814e-10
5432.88	4.8233e-10
5434.88	4.84e-10
5436.91	4.7288e-10
5438.92	4.8661e-10
5440.92	4.8021e-10
5442.94	4.7349e-10
5444.97	4.7383e-10
5446.98	4.8855e-10
5448.98	4.8354e-10
5451	4.7569e-10
5453.03	4.696e-10
5455.06	4.7063e-10
5457.06	4.7892e-10
5459.06	4.7345e-10
5461.08	4.9025e-10
5463.09	4.7918e-10
5465.09	4.7979e-10
5467.09	4.8073e-10
5469.11	4.8221e-10
5471.12	4.8467e-10
5473.14	4.6773e-10
5475.14	4.7151e-10
5477.14	4.8253e-10
5479.12	4.7386e-10
5481.14	4.6705e-10
5483.17	4.8349e-10
5485.17	4.7468e-10
5487.17	4.7443e-10
5489.17	4.7398e-10
5491.19	4.7916e-10
5493.22	4.7883e-10
5495.23	4.7657e-10
5497.27	4.7699e-10
5499.28	4.7539e-10
5501.28	4.8555e-10
5503.28	4.6343e-10
5505.28	4.7384e-10
5507.31	4.6328e-10
5509.31	4.619e-10
5511.33	4.597e-10
5513.36	4.6175e-10
5515.39	4.8404e-10
5517.42	4.5188e-10
5519.44	4.7643e-10
5521.47	4.7352e-10
5523.47	4.715e-10
5525.47	4.6678e-10
5527.47	4.7517e-10
5529.48	4.6016e-10
5531.5	4.71e-10
5533.5	4.7101e-10
5535.53	4.6384e-10
5537.53	4.6265e-10
5539.55	4.6734e-10
5541.53	4.6784e-10
5543.58	4.6433e-10
5545.58	4.5955e-10
5547.59	4.5461e-10
5549.59	4.6369e-10
5551.62	4.6672e-10
5553.64	4.5549e-10
5555.62	4.6011e-10
5557.66	4.456e-10
5559.66	4.9042e-10
5561.66	4.7574e-10
5563.66	4.6743e-10
5565.66	4.6228e-10
5567.66	4.7574e-10
5569.66	4.638e-10
5571.66	4.5675e-10
5573.66	4.4958e-10
5575.67	4.5041e-10
5577.69	4.6097e-10
5579.69	4.5876e-10
5581.67	4.7546e-10
5583.7	4.5028e-10
5585.7	4.5911e-10
5587.73	4.4635e-10
5589.72	4.6903e-10
5591.73	4.5333e-10
5593.73	4.6323e-10
5595.73	4.6536e-10
5597.73	4.5412e-10
5599.75	4.5469e-10
5601.77	4.6352e-10
5603.78	4.6318e-10
5605.8	4.4865e-10
5607.81	4.6195e-10
5609.81	4.6119e-10
5611.81	4.4879e-10
5613.81	4.6231e-10
5615.81	4.5176e-10
5617.81	4.4318e-10
5619.81	4.46e-10
5621.83	4.6924e-10
5623.86	4.3706e-10
5625.88	4.511e-10
5627.89	4.4505e-10
5629.91	4.5623e-10
5631.91	4.5019e-10
5633.94	4.4785e-10
5635.95	4.5183e-10
5637.95	4.4835e-10
5639.95	4.5998e-10
5641.98	4.2692e-10
5643.98	4.5499e-10
5645.98	4.6088e-10
5647.98	4.5636e-10
5650.02	4.5152e-10
5652.03	4.7016e-10
5654.03	4.5444e-10
5656.06	4.5929e-10
5658.06	4.3491e-10
5660.06	4.4816e-10
5662.08	4.1973e-10
5664.09	4.5432e-10
5666.11	4.5106e-10
5668.11	4.4613e-10
5670.14	4.5724e-10
5672.14	4.5546e-10
5674.14	4.5108e-10
5676.16	4.5273e-10
5678.17	4.449e-10
5680.19	4.5237e-10
5682.22	4.2662e-10
5684.22	4.4934e-10
